dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
population counts:,10,0.15,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,100,104,107,105,106,105,108,106,108,109,110,111,107,104,103,101,102,101,96,98,97,97,96,95,95,96,96,96,95,94
groups counts:,10,0.15,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9
standard deviations in prosocial proportions,10,0.15,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.12688577540449519,0.27000000000000002,0.30955713500856469,0.27352005985027106,0.2775691411147384,0.27436026264568319,0.28207612828589435,0.24687133196354441,0.24558245825313518,0.22854371880443067,0.27693869596413218,0.26488731426060841,0.21641885595326762,0.19392637266893054,0.22542705110944608,0.15301109990525155,0.1347664033469558,0.13282997272036368,0.12206555615733704,0.10825317547305482,0.087702873669949527,0.090810394657097351,0.08267972847076846,0.07216878364870323,0.037772103551475623,0.055119818980512297,0.036084391824351615,0.036084391824351615,0.036084391824351615,0.027559909490256149,0.0
prosociality proportions:,10,0.2,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.46464646464646464,0.4421052631578947,0.42424242424242425,0.39,0.3434343434343434,0.3235294117647059,0.29292929292929293,0.24489795918367346,0.21782178217821782,0.21153846153846154,0.18095238095238095,0.1588785046728972,0.14814814814814814,0.11320754716981132,0.10185185185185185,0.07547169811320754,0.05660377358490566,0.056074766355140186,0.05504587155963303,0.045871559633027525,0.03669724770642202,0.027777777777777776,0.018518518518518517,0.009345794392523364,0.009345794392523364,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009174311926605505,0.009174311926605505
population counts:,10,0.2,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,99,95,99,100,99,102,99,98,101,104,105,107,108,106,108,106,106,107,109,109,109,108,108,107,107,108,108,108,109,109
groups counts:,10,0.2,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,10,9,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
standard deviations in prosocial proportions,10,0.2,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.089999999999999983,0.3142486823268818,0.2468940875849184,0.26650308561381253,0.25079872407968906,0.25921443397516486,0.26486235314914514,0.26103107992671193,0.19741482363389293,0.23627445870155059,0.20056943728682525,0.16940342576570588,0.19306145983268458,0.12397013769986026,0.10407006540017497,0.096620583676992153,0.089724094997611956,0.084187904747565268,0.090927270909454447,0.083319558090106188,0.093154097872359967,0.060302268915552723,0.043112384368652279,0.036363636363636362,0.030000000000000002,0.027272727272727271,0.027272727272727271,0.027272727272727271,0.030000000000000002,0.030000000000000002,0.027272727272727271
prosociality proportions:,10,0.25,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5,0.42990654205607476,0.3805309734513274,0.3644067796610169,0.34146341463414637,0.3282442748091603,0.30434782608695654,0.27586206896551724,0.2597402597402597,0.2064516129032258,0.20382165605095542,0.16025641025641027,0.15286624203821655,0.1375,0.12574850299401197,0.10303030303030303,0.10714285714285714,0.08333333333333333,0.07738095238095238,0.07100591715976332,0.06432748538011696,0.05813953488372093,0.05232558139534884,0.05747126436781609,0.046242774566473986,0.040229885057471264,0.028901734104046242,0.02857142857142857,0.028409090909090908,0.017045454545454544
population counts:,10,0.25,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,104,107,113,118,123,131,138,145,154,155,157,156,157,160,167,165,168,168,168,169,171,172,172,174,173,174,173,175,176,176
groups counts:,10,0.25,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,11,12,13,13,14,15,15,15,15,15,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17
standard deviations in prosocial proportions,10,0.25,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.14866068747318503,0.26761264717053235,0.26953433979843555,0.25549066928884884,0.26027551270926313,0.24013120074676778,0.20895362203516873,0.23905603496519442,0.22110079712533509,0.21963031851023068,0.19866309793218642,0.19584259609500568,0.17822427885660952,0.17760792142347129,0.15360257159305635,0.13564203010342521,0.12904608696889444,0.13961558054378642,0.11496804937039272,0.13230708707116259,0.088366430464616202,0.072362365795149861,0.084533158318921817,0.11013790894875072,0.097323425615592263,0.056175340719560193,0.064030839031730943,0.061981318833157467,0.042137491403952627,0.052996471892550086,0.035482943172718176
prosociality proportions:,10,0.3,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4857142857142857,0.45454545454545453,0.44166666666666665,0.4076923076923077,0.39849624060150374,0.3602941176470588,0.3082706766917293,0.2937062937062937,0.2638888888888889,0.2465753424657534,0.2,0.16891891891891891,0.1518987341772152,0.13043478260869565,0.08641975308641975,0.07975460122699386,0.062111801242236024,0.05555555555555555,0.04938271604938271,0.0375,0.037267080745341616,0.042682926829268296,0.041916167664670656,0.041176470588235294,0.04093567251461988,0.04046242774566474,0.034482758620689655,0.011428571428571429,0.011428571428571429,0.005681818181818182
population counts:,10,0.3,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,105,110,120,130,133,136,133,143,144,146,145,148,158,161,162,163,161,162,162,160,161,164,167,170,171,173,174,175,175,176
groups counts:,10,0.3,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,13,13,13,14,14,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17
standard deviations in prosocial proportions,10,0.3,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.1615549442140351,0.27614375223934806,0.28747978728803447,0.30127045804208702,0.32172985719404562,0.26623156652735724,0.33361240517866381,0.25079187285161286,0.19733957469704103,0.18452530118349489,0.22535367903455786,0.14486342082528253,0.16767838204238342,0.15304576297912567,0.16092991486979666,0.10419903078497864,0.11541785386904202,0.085695682505013054,0.070114649322283409,0.086301936692402811,0.069597054535375277,0.069597054535375277,0.081055074506817801,0.074410128692713046,0.067110426915841084,0.067563484073612498,0.080673815224085677,0.063270049577613896,0.030065355807552166,0.031609502376593462,0.022005587194360323
prosociality proportions:,10,0.35,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5405405405405406,0.4915254237288136,0.46923076923076923,0.45,0.45454545454545453,0.4556213017751479,0.47058823529411764,0.4166666666666667,0.40625,0.3925619834710744,0.38636363636363635,0.3516483516483517,0.34146341463414637,0.32786885245901637,0.2802547770700637,0.27627627627627627,0.2558139534883721,0.2401129943502825,0.21798365122615804,0.192,0.183206106870229,0.1457286432160804,0.12926829268292683,0.10361445783132531,0.08076009501187649,0.07259953161592506,0.06293706293706294,0.05813953488372093,0.05694760820045558,0.04719101123595506
population counts:,10,0.35,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,111,118,130,140,154,169,187,204,224,242,264,273,287,305,314,333,344,354,367,375,393,398,410,415,421,427,429,430,439,445
groups counts:,10,0.35,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,11,13,14,15,16,18,20,22,24,26,27,28,30,31,33,34,35,36,37,39,39,41,41,42,42,42,43,43,44
standard deviations in prosocial proportions,10,0.35,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.16763054614240208,0.30063065026505181,0.26889244148401792,0.25558050742562749,0.3064776850417848,0.27702245464547459,0.3084337725435633,0.28309376068547865,0.28963463732864525,0.24226860769266412,0.28454584785528048,0.28019998202732604,0.29344748003943305,0.29855374672960938,0.22984423998796963,0.21909405253623229,0.25380354923918019,0.22507461721982752,0.22059925430264885,0.19837236898277741,0.18384740237619193,0.17008744991765651,0.15373396353638805,0.14389056189219951,0.12165673664145334,0.11999622065099193,0.10520660685941584,0.088846947621020217,0.082033204250330671,0.081226530718445003,0.081030729354907488
prosociality proportions:,10,0.4,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4864864864864865,0.4878048780487805,0.42962962962962964,0.410958904109589,0.391025641025641,0.3855421686746988,0.37158469945355194,0.3469387755102041,0.3515981735159817,0.35269709543568467,0.32684824902723736,0.32974910394265233,0.3076923076923077,0.3230769230769231,0.2910662824207493,0.2549019607843137,0.22972972972972974,0.20725388601036268,0.21204819277108433,0.21123595505617979,0.2012847965738758,0.18480492813141683,0.17635658914728683,0.14953271028037382,0.12815884476534295,0.1132404181184669,0.10101010101010101,0.09075907590759076,0.07792207792207792,0.06518282988871224
population counts:,10,0.4,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,111,123,135,146,156,166,183,196,219,241,257,279,299,325,347,357,370,386,415,445,467,487,516,535,554,574,594,606,616,629
groups counts:,10,0.4,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,14,15,16,18,19,21,24,25,27,29,32,34,35,37,38,41,44,46,48,51,53,55,57,59,60,61,62
standard deviations in prosocial proportions,10,0.4,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.17916472867168917,0.25977779761217357,0.25999200913057674,0.27955697420444414,0.28371273530586244,0.2697286927275549,0.2247466146703552,0.2670031547079883,0.27066984894111035,0.24046915233172944,0.27275646939677917,0.27132531072943461,0.22769299496468498,0.2504036208830136,0.2552026760490636,0.21742440226378143,0.22482942717987703,0.20127181455015758,0.20983698040012991,0.22703214539206185,0.20805323474323872,0.19798505377877967,0.19859316021737497,0.1695150106715485,0.16899256482927844,0.1485966580874937,0.14238845415105494,0.13375775519980163,0.10836882232862255,0.1042115881100501,0.094119822291695077
prosociality proportions:,10,0.45,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.46846846846846846,0.4603174603174603,0.45774647887323944,0.4713375796178344,0.4602272727272727,0.4517766497461929,0.42592592592592593,0.42323651452282157,0.44285714285714284,0.41368078175895767,0.37900874635568516,0.36147757255936674,0.3421686746987952,0.3392461197339246,0.3186372745490982,0.2876447876447876,0.26618705035971224,0.24493243243243243,0.2363919129082426,0.21185185185185185,0.2013986013986014,0.1751336898395722,0.1518324607329843,0.1375796178343949,0.11533742331288344,0.10238095238095238,0.09457900807381776,0.08491620111731843,0.06900328587075576,0.05621621621621622
population counts:,10,0.45,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,111,126,142,157,176,197,216,241,280,307,343,379,415,451,499,518,556,592,643,675,715,748,764,785,815,840,867,895,913,925
groups counts:,10,0.45,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,15,17,19,21,24,28,30,34,37,41,45,49,51,55,59,64,67,71,74,76,78,81,84,86,89,91,92
standard deviations in prosocial proportions,10,0.45,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.17349351572897473,0.31319688137236845,0.29888355926988786,0.31403070044674458,0.23892577006966148,0.27361361654169336,0.24283845085352002,0.2865598173603896,0.27183777504465872,0.26244532958391192,0.28061080564088087,0.24514269565635463,0.28052123184196098,0.25155877679345273,0.24505456182092164,0.2540759756683928,0.23579434939500049,0.22861754510378593,0.23450816460020785,0.22428648919526381,0.19848733373453414,0.20374152466212633,0.17790330907699725,0.16224413159845125,0.14907343101564394,0.14588355589361429,0.13712714857125646,0.12359748696825996,0.11622300268617723,0.092899424273259257,0.084775698328069374
prosociality proportions:,10,0.5,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4782608695652174,0.4418604651162791,0.45098039215686275,0.42771084337349397,0.40425531914893614,0.3981042654028436,0.40585774058577406,0.40875912408759124,0.3685897435897436,0.37047353760445684,0.3520408163265306,0.3574660633484163,0.34210526315789475,0.3376146788990826,0.3333333333333333,0.32748538011695905,0.3211009174311927,0.2930622009569378,0.27876106194690264,0.25661914460285135,0.23434535104364326,0.21624007060900266,0.2140495867768595,0.2079207920792079,0.19985775248933144,0.17764471057884232,0.1657285803627267,0.14379868184541642,0.1309049516220831,0.1220173535791757
population counts:,10,0.5,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,115,129,153,166,188,211,239,274,312,359,392,442,494,545,606,684,763,836,904,982,1054,1133,1210,1313,1406,1503,1599,1669,1757,1844
groups counts:,10,0.5,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,15,16,18,21,23,27,31,35,39,44,49,54,60,68,76,83,90,98,105,113,121,131,140,150,159,166,175,184
standard deviations in prosocial proportions,10,0.5,0.18,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.1846618531261939,0.26171912583234397,0.24198231499708786,0.26947113111482074,0.2689679348918752,0.27602615772974454,0.3086022206312074,0.29229922364774086,0.27485186439558523,0.27655047512028647,0.29045175300582804,0.27807771072997906,0.25356787433414713,0.25693708418962041,0.27239249727753784,0.25162880783599884,0.26205950418590918,0.26965108069151456,0.23947667717981017,0.23808937900001545,0.22753899437804215,0.20878752225378031,0.21089199428099001,0.19649463398417016,0.20261628052152697,0.19706365082370111,0.17685180797343031,0.1777719144400407,0.16396404528413028,0.14429959652477561,0.14957602284877677
prosociality proportions:,10,0.0,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4891304347826087,0.45348837209302323,0.37333333333333335,0.3188405797101449,0.3088235294117647,0.2033898305084746,0.1896551724137931,0.1896551724137931,0.16071428571428573,0.11320754716981132,0.0784313725490196,0.06,0.04081632653061224,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
population counts:,10,0.0,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,92,86,75,69,68,59,58,58,56,53,51,50,49,48,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47
groups counts:,10,0.0,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,8,7,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
standard deviations in prosocial proportions,10,0.0,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.16763054614240211,0.28790370705545248,0.23864448038144298,0.19024595178632914,0.20395615947616413,0.26232257110879975,0.11315787739004078,0.13596468128827843,0.16079363120700613,0.13716331692622516,0.086002614519222684,0.094252025336747522,0.09992600812897369,0.041666666666666664,0.036084391824351615,0.036084391824351608,0.036084391824351608,0.036084391824351615,0.036084391824351615,0.036084391824351615,0.036084391824351615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosociality proportions:,10,0.05,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4838709677419355,0.45555555555555555,0.4166666666666667,0.358974358974359,0.3333333333333333,0.2676056338028169,0.21212121212121213,0.14516129032258066,0.08620689655172414,0.07017543859649122,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
population counts:,10,0.05,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,93,90,84,78,75,71,66,62,58,57,54,54,54,55,55,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54
groups counts:,10,0.05,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,8,7,7,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
standard deviations in prosocial proportions,10,0.05,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.089999999999999983,0.30173581226255647,0.29215818482232819,0.31217545130374075,0.29009508971755799,0.24290464461278061,0.16898449519516776,0.19403406780099541,0.15992565995668223,0.091496440583531888,0.071428571428571425,0.030929478706587091,0.030929478706587091,0.030929478706587091,0.030929478706587091,0.033308669376324561,0.033308669376324561,0.033308669376324561,0.030929478706587091,0.033308669376324561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosociality proportions:,10,0.1,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4787234042553192,0.4895833333333333,0.42696629213483145,0.38372093023255816,0.3493975903614458,0.3170731707317073,0.30120481927710846,0.24358974358974358,0.2,0.19230769230769232,0.17105263157894737,0.17105263157894737,0.13333333333333333,0.12,0.08333333333333333,0.05714285714285714,0.05714285714285714,0.043478260869565216,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.014925373134328358,0.014925373134328358,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.0
population counts:,10,0.1,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,94,96,89,86,83,82,83,78,75,78,76,76,75,75,72,70,70,69,68,68,68,67,67,68,68,68,68,68,68,67
groups counts:,10,0.1,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
standard deviations in prosocial proportions,10,0.1,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.14177446878757824,0.27093099267019305,0.2777560755411122,0.24505665643796465,0.28380667599414039,0.23714632212870929,0.25861199757408043,0.29370109053000193,0.28234250699416974,0.18906332588225339,0.16468246895724528,0.14779159372470585,0.21447765989402096,0.16693012816560596,0.13335884179619178,0.11785113019775792,0.092551452445989515,0.062738678024266886,0.044264010462015418,0.042854956435548333,0.041127518876015984,0.067759635681811814,0.033879817840905907,0.033879817840905907,0.033879817840905907,0.033879817840905907,0.033879817840905907,0.033879817840905907,0.031056499687497081,0.031056499687497081,0.0
prosociality proportions:,10,0.15,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5096153846153846,0.47619047619047616,0.4519230769230769,0.4528301886792453,0.4380952380952381,0.39603960396039606,0.34375,0.30927835051546393,0.2736842105263158,0.22105263157894736,0.20212765957446807,0.18947368421052632,0.1702127659574468,0.14130434782608695,0.13829787234042554,0.12903225806451613,0.11956521739130435,0.11827956989247312,0.0967741935483871,0.07446808510638298,0.07368421052631578,0.05319148936170213,0.03260869565217391,0.03225806451612903,0.021739130434782608,0.0,0.0,0.0,0.0,0.0
population counts:,10,0.15,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,104,105,104,106,105,101,96,97,95,95,94,95,94,92,94,93,92,93,93,94,95,94,92,93,92,90,90,90,90,90
groups counts:,10,0.15,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
standard deviations in prosocial proportions,10,0.15,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.1846618531261939,0.30422506892428092,0.26637449558999904,0.21362669223756572,0.2916595433998318,0.32625599643012165,0.220347209108678,0.28393777438414602,0.17161471310786652,0.1938097896431559,0.18863246542765369,0.18440152977953339,0.20870962917172528,0.15841022763095189,0.11691912374280798,0.17121044515135639,0.13769538563929604,0.12866248351726356,0.2070553086169159,0.091101241059546118,0.12241575104627697,0.07742020240897611,0.089537474648278867,0.041623600333022558,0.042844492522210675,0.037772103551475623,0.0,0.0,0.0,0.0,0.0
prosociality proportions:,10,0.2,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4854368932038835,0.4,0.4117647058823529,0.336734693877551,0.2828282828282828,0.2727272727272727,0.27184466019417475,0.23232323232323232,0.14130434782608695,0.10989010989010989,0.1,0.08888888888888889,0.07777777777777778,0.06666666666666667,0.06666666666666667,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.03409090909090909,0.022727272727272728,0.02247191011235955,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
population counts:,10,0.2,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,103,95,102,98,99,99,103,99,92,91,90,90,90,90,90,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88
groups counts:,10,0.2,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,9,10,9,9,9,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
standard deviations in prosocial proportions,10,0.2,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.12688577540449519,0.27458307990223113,0.22571276502600404,0.1837263505892022,0.18909577345478015,0.22250695079968827,0.20502175723608199,0.21124581271218074,0.17366760257767022,0.15458247012894513,0.11445021067320277,0.11412458253926387,0.13638665104607159,0.090151316208081991,0.056660133718377241,0.075377836144440907,0.045454545454545456,0.064282434653322507,0.064282434653322507,0.063270049577613896,0.039364791081110843,0.060130711615104332,0.030065355807552166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosociality proportions:,10,0.25,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.46534653465346537,0.44,0.40594059405940597,0.375,0.3394495412844037,0.33035714285714285,0.27102803738317754,0.24770642201834864,0.20909090909090908,0.20168067226890757,0.175,0.1271186440677966,0.12396694214876033,0.12195121951219512,0.11290322580645161,0.07258064516129033,0.072,0.056910569105691054,0.056451612903225805,0.05555555555555555,0.04,0.04,0.024193548387096774,0.016260162601626018,0.016129032258064516,0.008130081300813009,0.0,0.0,0.0,0.0
population counts:,10,0.25,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,101,100,101,104,109,112,107,109,110,119,120,118,121,123,124,124,125,123,124,126,125,125,124,123,124,123,123,123,123,123
groups counts:,10,0.25,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,11,10,10,11,11,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
standard deviations in prosocial proportions,10,0.25,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.12688577540449519,0.30016662039607267,0.31368774282716244,0.25475478405713992,0.21696631112983705,0.23911683233125228,0.22105769827983526,0.22253238226609803,0.18710716423774615,0.20348208441453991,0.18437127920324609,0.18763883748662838,0.14120407377251581,0.12990381056766578,0.15891043154093204,0.15118714495860625,0.10427886519498789,0.086629044599532148,0.073210986093949618,0.095081039331740808,0.069927156116450465,0.078915252517430423,0.063365223231292372,0.042043748259126087,0.037267799624996489,0.033879817840905907,0.025125945381480306,0.0,0.0,0.0,0.0
prosociality proportions:,10,0.3,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5,0.4722222222222222,0.4824561403508772,0.44,0.3969465648854962,0.3897058823529412,0.352112676056338,0.3049645390070922,0.29577464788732394,0.2733333333333333,0.2484076433121019,0.2469879518072289,0.20833333333333334,0.18452380952380953,0.16374269005847952,0.14285714285714285,0.13529411764705881,0.11695906432748537,0.11299435028248588,0.09392265193370165,0.07692307692307693,0.06521739130434782,0.060109289617486336,0.04918032786885246,0.04891304347826087,0.03825136612021858,0.03825136612021858,0.03260869565217391,0.032432432432432434,0.031914893617021274
population counts:,10,0.3,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,102,108,114,125,131,136,142,141,142,150,157,166,168,168,171,168,170,171,177,181,182,184,183,183,184,183,183,184,185,188
groups counts:,10,0.3,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,12,13,13,14,14,14,15,15,16,16,16,17,16,17,17,17,18,18,18,18,18,18,18,18,18,18,18
standard deviations in prosocial proportions,10,0.3,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.11874342087037917,0.3565398451183609,0.25304917367484259,0.27055214264840649,0.20735444959921898,0.29668643726488914,0.26929482843526231,0.26137472752138458,0.22508501795126759,0.27830717342454203,0.18766121421494489,0.23389459058250453,0.20183814397590055,0.19582087762979331,0.20913722313154479,0.17321905916693373,0.1436994611123053,0.15972176058942353,0.17725815790945856,0.12239010925305691,0.11290223018278653,0.097406685820881383,0.11547005383792516,0.08906233078822999,0.095501297940796051,0.094514639284492039,0.077902300948116524,0.067389712339882543,0.045778865428786508,0.064226857906988011,0.066192451754859924
prosociality proportions:,10,0.35,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5043478260869565,0.49230769230769234,0.4580152671755725,0.4222222222222222,0.3971631205673759,0.3684210526315789,0.35185185185185186,0.3236994219653179,0.3076923076923077,0.2596685082872928,0.23684210526315788,0.21608040201005024,0.16176470588235295,0.13592233009708737,0.13679245283018868,0.11320754716981132,0.09345794392523364,0.08256880733944955,0.06787330316742081,0.05803571428571429,0.04017857142857143,0.039301310043668124,0.030434782608695653,0.021551724137931036,0.021551724137931036,0.021367521367521368,0.0211864406779661,0.01282051282051282,0.008547008547008548,0.004291845493562232
population counts:,10,0.35,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,115,130,131,135,141,152,162,173,182,181,190,199,204,206,212,212,214,218,221,224,224,229,230,232,232,234,236,234,234,233
groups counts:,10,0.35,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,13,13,14,15,16,17,18,18,19,19,20,20,21,21,21,21,22,22,22,22,23,23,23,23,23,23,23,23
standard deviations in prosocial proportions,10,0.35,0.19,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.15524174696260024,0.22355545879906702,0.2652110322812945,0.23655174138960305,0.29665806417506663,0.30065776544281364,0.26219376920363491,0.2974446741735593,0.25375027989236693,0.23985007475794476,0.2035497651363232,0.19405772904951954,0.18714148801665559,0.19049739157885368,0.1710269177982526,0.12617955853360535,0.13083015296796008,0.14164324875318049,0.12901085866272097,0.097170719665599772,0.086217203550694607,0.057281730417069278,0.067818969384888073,0.06767278048242735,0.040438904108640483,0.048225105655851752,0.048225105655851759,0.039678029369116706,0.033315114662390705,0.027475454892362462,0.018936263202296862
