dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
prosociality proportions:,18,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5260663507109005,0.545816733067729,0.5547945205479452,0.5714285714285714,0.6124401913875598,0.6242544731610338,0.6311475409836066,0.6341127922971114,0.6467889908256881,0.6561043802423113,0.6634109691960932,0.6752767527675276,0.685728493286922,0.6936274509803921,0.7005687520910003,0.7060109289617487,0.7172763331864257,0.72981092065736,0.7369023761809333,0.7451386491773099,0.7517579570688379,0.7598071931776047,0.7667676587655201,0.7717699282206272,0.7781953474388364,0.7829522579094432,0.7888843696916047,0.7940886699507389,0.798111281265952,0.8032463988229431
population counts:,18,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,180,211,251,292,343,418,503,610,727,872,1073,1331,1626,2011,2448,2989,3660,4538,5659,6986,8691,10808,13485,16833,21176,26609,33283,41797,52780,66606,84278
groups counts:,18,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,16,19,23,27,33,40,48,59,73,90,111,136,166,203,252,314,388,482,600,749,935,1176,1478,1849,2322,2932,3700,4682
standard deviations in prosocial proportions,18,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.13425606637327303,0.21704507005052603,0.2516275911608441,0.28418190931181764,0.29267651177091253,0.26437301021131687,0.27406731505178578,0.27199313071821268,0.25293368427775154,0.24459444337598713,0.25161964748781973,0.2434027587972121,0.24187429930843143,0.2265757552549526,0.2285640516250213,0.23352181100847039,0.22599900177347276,0.22337835338417397,0.21914910143053223,0.20931239135757373,0.20984682240765759,0.20830836751792695,0.20331257120709756,0.19842078879969968,0.19708645229230901,0.19053454450351745,0.1920858878935362,0.18744643128754748,0.18506793717037331,0.18342973979303856,0.17838587802144371
prosociality proportions:,18,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5046728971962616,0.5252918287937743,0.536741214057508,0.5613577023498695,0.5767543859649122,0.5888689407540395,0.6084425036390102,0.607981220657277,0.6337760910815939,0.6463320463320463,0.6559270516717325,0.6673142302088393,0.6810683424980362,0.6913734039240113,0.7021803766105055,0.7106558991530432,0.7245481229723467,0.7332847955345225,0.7413891531874406,0.7513649107274605,0.7597816719333524,0.7680467564914786,0.7733712029372034,0.7815274360894213,0.7870130404376979,0.7917272784770096,0.7974931548524491,0.8028826368363949,0.8088555390079046,0.8135021097046413
population counts:,18,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,180,214,257,313,383,456,557,687,852,1054,1295,1645,2059,2546,3211,4036,5077,6473,8241,10510,13554,17405,22414,28871,37396,48618,63244,82175,106916,139664,182490
groups counts:,18,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,14,17,21,25,30,38,47,58,71,91,114,141,178,224,282,359,457,583,753,966,1245,1603,2077,2701,3513,4565,5939,7759,10138
standard deviations in prosocial proportions,18,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.083147941928309821,0.25989858089737072,0.27583949475317759,0.28070097806053557,0.28954218687065159,0.26116754627410932,0.24370416834626682,0.24880478799072664,0.2500680565315373,0.24844944014183856,0.24658972545647945,0.2446477053326101,0.24204876351451188,0.24554982139583356,0.23719333955650615,0.23357013732057041,0.22720178567238514,0.21595358745277896,0.21451597783752038,0.2121519489198711,0.20799506277447308,0.20679757645900218,0.2020073998608268,0.1991243786616437,0.19316508822301817,0.18870159227003466,0.18672152861304353,0.18205485430549037,0.18099359127242534,0.1761928331533818,0.17442629574308161
prosociality proportions:,18,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5348837209302325,0.5416666666666666,0.56797583081571,0.5925,0.6146245059288538,0.6404320987654321,0.6634026927784578,0.6723646723646723,0.6937869822485208,0.6974741676234214,0.716931216931217,0.7235634138048282,0.7294388931591084,0.7390120575651498,0.7450749779476624,0.7542825361512792,0.7632529614382929,0.7718611987381704,0.7794944483817623,0.7857697740112994,0.7935453375699167,0.8000507782747105,0.8061805130000875,0.8119349005424955,0.8171831460944841,0.8224328462734578,0.827295836607821,0.8317536236110706,0.836122307820736,0.8404959837244379
population counts:,18,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,180,215,264,331,400,506,648,817,1053,1352,1742,2268,2941,3903,5142,6802,8990,11903,15850,21165,28320,38081,51203,68538,92351,124529,168494,227771,308601,419270,570180
groups counts:,18,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,14,18,22,28,36,45,58,75,96,126,163,216,285,377,499,661,880,1175,1573,2115,2844,3807,5130,6918,9360,12653,17144,23292,31676
standard deviations in prosocial proportions,18,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.13877773329774218,0.26656826204813955,0.24930450525050685,0.28874752218754668,0.27385198388631998,0.26139885220125453,0.24514703711534422,0.23273747827097627,0.24377313185231381,0.22664651548398221,0.24212242618580304,0.22038799576358228,0.22055621246794144,0.21980411709088285,0.21078339001758539,0.21480238148979197,0.20533327622585687,0.20421714899633392,0.19680757303295884,0.19276021912969099,0.19074386470058635,0.18372486114023692,0.18275217201227373,0.17797166481045851,0.17550351033552508,0.17023271175294155,0.16797966774244971,0.16380921583680447,0.16238315897115457,0.15912437596592457,0.15604016524630476
prosociality proportions:,18,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.49557522123893805,0.5241379310344828,0.5190217391304348,0.5397849462365591,0.5665529010238908,0.5951742627345844,0.6143451143451143,0.6430298146655923,0.6640243902439025,0.680184331797235,0.6906499826207856,0.7066770589763575,0.7163975880178953,0.7302784222737819,0.7420770877944326,0.7514204545454546,0.76103280961183,0.7713073005093378,0.7797166016954397,0.7868482771062602,0.7953064098784841,0.8020367081113084,0.8095054724069177,0.8146029671907841,0.8204939671515388,0.8256682246112828,0.8314306340281431,0.8363923978530673,0.8412447520773935,0.8455410296768171
population counts:,18,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,180,226,290,368,465,586,746,962,1241,1640,2170,2877,3849,5141,6896,9340,12672,17312,23560,32322,44344,61062,84450,116859,162241,225764,314303,439113,614458,861055,1208418
groups counts:,18,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,16,20,25,32,41,53,68,91,120,159,213,285,383,518,704,961,1308,1795,2463,3392,4691,6492,9013,12542,17461,24395,34136,47836,67134
standard deviations in prosocial proportions,18,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.075359222034725212,0.28975280007773274,0.27983229278200283,0.24895471603161737,0.27652873999698718,0.24743146504485028,0.2496783159175367,0.24437655403178496,0.24501614136339145,0.25128317220490642,0.23658300585241243,0.23060617272961334,0.23228423798302991,0.22785135300078635,0.21570273733228396,0.21419283924534133,0.20718898435529148,0.20438929247143203,0.19478965918440075,0.19246657172585038,0.18882597281443864,0.18400981853740037,0.18105053938198135,0.17691246057381962,0.17402530387078963,0.16917247755012488,0.16574385210393314,0.1618883493777738,0.15965940842302923,0.15522233583833991,0.15278108993586251
prosociality proportions:,19,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.526595744680851,0.526595744680851,0.521505376344086,0.521505376344086,0.518918918918919,0.5163043478260869,0.5163043478260869,0.5055555555555555,0.5027932960893855,0.4971751412429379,0.4971751412429379,0.49142857142857144,0.4885057471264368,0.48554913294797686,0.47953216374269003,0.4764705882352941,0.47023809523809523,0.47023809523809523,0.46706586826347307,0.463855421686747,0.4573170731707317,0.4573170731707317,0.4573170731707317,0.44375,0.44375,0.44025157232704404,0.43670886075949367,0.43312101910828027,0.42948717948717946,0.4105960264900662
population counts:,19,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,188,188,186,186,185,184,184,180,179,177,177,175,174,173,171,170,168,168,167,166,164,164,164,160,160,159,158,157,156,151
groups counts:,19,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7
standard deviations in prosocial proportions,19,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.12331973172484191,0.3004952873837447,0.22846745597437609,0.28158846745573496,0.26416441163720394,0.27454684369593757,0.26126555090699816,0.2812992237958159,0.27264032651270931,0.22989072564781832,0.27576960662720074,0.32000929405974482,0.30159376082669881,0.24976798138853121,0.28490028489089975,0.23579914118662915,0.24345357770408146,0.26020824993326658,0.25246797691010114,0.28773821221701035,0.28777961360921711,0.25425081550024514,0.23821723065217562,0.27458724306363541,0.33018697354680726,0.30561157945994127,0.22635307985314174,0.28044764745668471,0.23944114874413577,0.21772215983918944,0.27296663235643503
prosociality proportions:,19,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5238095238095238,0.5257731958762887,0.5175879396984925,0.5242718446601942,0.5260663507109005,0.5296803652968036,0.5272727272727272,0.53125,0.537117903930131,0.5304347826086957,0.5358649789029536,0.5333333333333333,0.5308641975308642,0.5298804780876494,0.52734375,0.5267175572519084,0.5245283018867924,0.5274725274725275,0.5204460966542751,0.5164835164835165,0.5071942446043165,0.5071428571428571,0.5103448275862069,0.5183946488294314,0.5132450331125827,0.501628664495114,0.48717948717948717,0.473015873015873,0.47335423197492166,0.4751552795031056
population counts:,19,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,189,194,199,206,211,219,220,224,229,230,237,240,243,251,256,262,265,273,269,273,278,280,290,299,302,307,312,315,319,322
groups counts:,19,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,10,10,10,11,11,11,11,12,12,12,12,12,13,13,13,13,14,14,14,14,14,15,15,15,16,16,16,16,16
standard deviations in prosocial proportions,19,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10110196164367657,0.23432631381885199,0.24067368513130272,0.26278130949612571,0.2331083706597756,0.23508536341040762,0.29514921666857441,0.30975863704365125,0.22196843350078668,0.30855964530239732,0.24465508286601376,0.21557229479067416,0.23392781412697,0.25738035279824828,0.25911475395917688,0.27850038831844903,0.27447081386017619,0.26281592315459074,0.27903886842138381,0.25083725480115271,0.2904774609057485,0.28642872932425162,0.27180425129200642,0.30713814868962402,0.25809515429743207,0.27560566752638394,0.23913161478514441,0.28205155669733117,0.29804950640282357,0.26970710482742311,0.2790503552502776
prosociality proportions:,19,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5226130653266332,0.5169082125603864,0.5165876777251185,0.5288888888888889,0.5319148936170213,0.5313807531380753,0.5317460317460317,0.5225563909774437,0.5229681978798587,0.5286195286195287,0.5324675324675324,0.5360501567398119,0.540785498489426,0.5335276967930029,0.5418994413407822,0.5529100529100529,0.5558441558441558,0.5522388059701493,0.5536992840095465,0.5393518518518519,0.5464601769911505,0.5397849462365591,0.5436105476673428,0.5481335952848723,0.5507518796992481,0.5529197080291971,0.5543859649122806,0.5470085470085471,0.5422077922077922,0.5427682737169518
population counts:,19,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,199,207,211,225,235,239,252,266,283,297,308,319,331,343,358,378,385,402,419,432,452,465,493,509,532,548,570,585,616,643
groups counts:,19,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,11,12,12,13,14,14,15,16,16,17,18,18,19,20,21,22,22,23,24,25,26,28,28,30,30,32,33
standard deviations in prosocial proportions,19,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.059777982587371305,0.30668554731311992,0.24522017965073042,0.27233402900507137,0.28776691989238284,0.25134707484153118,0.25676743713795197,0.21979972101787665,0.3019946129096816,0.2507797663897664,0.31562571420842478,0.23405339199573491,0.24970285101923237,0.26858498994805502,0.27415177234882376,0.26706168803089664,0.2822269041378252,0.27536867757110217,0.22860847294058623,0.24431416282206225,0.26118968185455255,0.24680566865500855,0.28195273599847687,0.25095980955316316,0.28368257031678179,0.26145393559610208,0.25562112939948078,0.23330035382286726,0.27074279685683517,0.27575060413032193,0.26129460853408282
prosociality proportions:,19,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5369458128078818,0.5324074074074074,0.5296610169491526,0.5346938775510204,0.5340909090909091,0.5422535211267606,0.5627009646302251,0.5637982195845698,0.5678670360110804,0.5598958333333334,0.5591133004926109,0.5623529411764706,0.5776805251641138,0.5802469135802469,0.5875706214689266,0.5836236933797909,0.5813204508856683,0.5828313253012049,0.5903448275862069,0.6,0.6162790697674418,0.6172972972972973,0.6257606490872211,0.6343984962406015,0.640343347639485,0.6486274509803922,0.6489825581395349,0.6572199730094467,0.6559206447613143,0.6589994249568718
population counts:,19,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,203,216,236,245,264,284,311,337,361,384,406,425,457,486,531,574,621,664,725,785,860,925,986,1064,1165,1275,1376,1482,1613,1739
groups counts:,19,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,12,13,14,16,17,19,20,21,22,24,25,27,30,32,34,38,41,45,48,51,56,61,67,72,78,84,91
standard deviations in prosocial proportions,19,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10901218514319989,0.27078045009600488,0.2656510005193799,0.28974834125828358,0.25825163899789588,0.23773277703807888,0.26804064549016038,0.27208362144161985,0.21634564404390702,0.25148824960251848,0.24361297554924222,0.27718611591698245,0.26964134360138942,0.24048999927375883,0.26486326556490275,0.25820571021101257,0.23556055159716283,0.24641994949265775,0.26099889488767986,0.26260406074306686,0.26129574709804126,0.26865407580791328,0.25576503460007316,0.25524757955719407,0.25347205954120317,0.23067655455725641,0.25300637594079756,0.23549458505733681,0.24797547899041036,0.2517986923815152,0.23155625036449157
prosociality proportions:,19,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5162790697674419,0.519650655021834,0.528,0.5384615384615384,0.5448504983388704,0.5572289156626506,0.5491803278688525,0.5629820051413882,0.5573770491803278,0.5567685589519651,0.5700197238658777,0.5775401069518716,0.5846905537459284,0.6002886002886003,0.5994694960212201,0.6174734356552538,0.6204690831556503,0.6221590909090909,0.622769753610875,0.6218487394957983,0.621866295264624,0.6235884567126725,0.6303370786516854,0.6298537569339385,0.6316742081447964,0.6317512274959084,0.6368633198973983,0.6426718547341116,0.6461048363741674,0.6464045525090533
population counts:,19,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,215,229,250,273,301,332,366,389,427,458,507,561,614,693,754,847,938,1056,1177,1309,1436,1594,1780,1983,2210,2444,2729,3084,3453,3866
groups counts:,19,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,14,15,17,19,20,22,24,26,29,32,36,39,44,49,55,61,68,75,83,93,104,116,128,143,162,181,203
standard deviations in prosocial proportions,19,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.08947368421052633,0.27920408353051546,0.27743394964257945,0.30447396698805662,0.27901905124398224,0.30216294532892479,0.24530486081162717,0.28114975903394102,0.2401253063348015,0.29437086969295784,0.27293301002004622,0.25516122064434099,0.2831770542698912,0.27718998422172353,0.2524814859663736,0.27911320261005396,0.25325903795718419,0.24121879343207187,0.250518937485881,0.25264606135389522,0.24878772239894728,0.24861432540574632,0.26258471031725461,0.26021411519837323,0.26071231940042539,0.24272955264889221,0.25745159145037266,0.24737973965316876,0.24922274839781255,0.24478670532442612,0.24538806291949986
prosociality proportions:,19,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5233644859813084,0.5224489795918368,0.5441176470588235,0.5442622950819672,0.5523255813953488,0.5509138381201044,0.562929061784897,0.5814889336016097,0.5755395683453237,0.5884244372990354,0.5962643678160919,0.5997409326424871,0.6139747995418099,0.6208291203235592,0.6347150259067358,0.645579268292683,0.6436100131752306,0.6512027491408935,0.6541353383458647,0.660667251975417,0.6671779141104295,0.6779828609096902,0.6855932203389831,0.6915910762441775,0.6974326331423721,0.7028119830913435,0.7100442198357549,0.7140914036996736,0.7157034442498541,0.721578894371161
population counts:,19,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,214,245,272,305,344,383,437,497,556,622,696,772,873,989,1158,1312,1518,1746,1995,2278,2608,3034,3540,4079,4713,5441,6332,7352,8565,9931
groups counts:,19,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,16,18,20,23,26,29,32,36,40,45,52,60,69,79,91,105,119,137,159,186,214,248,286,333,386,450,522
standard deviations in prosocial proportions,19,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.15335581351929964,0.28266616558476704,0.27737811384427669,0.267145936170884,0.25027685501285302,0.24212826013049008,0.27027388770787919,0.26057280199150273,0.24095804182058769,0.24952373864488966,0.26181998251475574,0.27160528171428089,0.24658031651588655,0.23969407850544683,0.25170206869863504,0.26234385791275749,0.24616761729386513,0.24526897030329917,0.25026674323352505,0.24638544319951525,0.24179442933966455,0.23772644241513782,0.23643595629331618,0.23665735724141981,0.23699171356447332,0.22545883860672244,0.22825876958440941,0.22643719580153843,0.22169944366146774,0.22461539989527404,0.22250461441970373
prosociality proportions:,19,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5176991150442478,0.5267175572519084,0.55,0.5350877192982456,0.5424164524421594,0.55125284738041,0.5700389105058365,0.5794871794871795,0.5928677563150074,0.6044098573281452,0.6103603603603603,0.6153846153846154,0.6180499597099114,0.6206425153793574,0.6288720046756283,0.63720703125,0.6406052963430012,0.6543909348441926,0.666967780788919,0.6768245838668374,0.6824715726239005,0.6931654676258993,0.703853046594982,0.7074534161490683,0.7153965785381027,0.7243889755590224,0.7304122598748112,0.7372262773722628,0.7427394131956511,0.7494556956825371
population counts:,19,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,226,262,300,342,389,439,514,585,673,771,888,1066,1241,1463,1711,2048,2379,2824,3321,3905,4661,5560,6696,8050,9645,11538,13899,16714,20143,24343
groups counts:,19,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,15,18,20,23,27,30,35,40,46,56,65,77,90,107,125,148,174,205,245,292,352,423,507,607,731,879,1060,1281
standard deviations in prosocial proportions,19,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10380569959640013,0.29987629397060417,0.26186575224571335,0.25697672333476068,0.26213250521901643,0.2845946174128875,0.28266145028741252,0.28929414961402433,0.27128561212995184,0.26000363308201296,0.24982764141606201,0.23900044231546,0.25462757016549209,0.2366767136277049,0.25534984917984654,0.26506225986988824,0.23784865635773569,0.2535067035318615,0.24794258057139351,0.24275975446062592,0.23655873206624414,0.23281239866524969,0.22930208144115086,0.2210232440277192,0.22483176755053816,0.22397163906138609,0.22019363485122687,0.21868012786744734,0.21058395984086464,0.21464772631064893,0.20535115316993621
prosociality proportions:,19,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5221238938053098,0.5269230769230769,0.535483870967742,0.5601092896174863,0.5653206650831354,0.5626283367556468,0.5783132530120482,0.5911111111111111,0.5992601726263872,0.6006128702757916,0.6123833757421544,0.6186797752808989,0.6309593878752208,0.6461086637298091,0.6530694668820679,0.6609385327164574,0.6719562243502052,0.6810228802153432,0.6914559881897029,0.7013045434098065,0.7108463035019456,0.7209371001082784,0.7284078256720217,0.7342756183745583,0.741622347291785,0.7477001207176456,0.7554532719631779,0.7635810052881791,0.7691422237380627,0.7754593690819442
population counts:,19,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,226,260,310,366,421,487,581,675,811,979,1179,1424,1699,2043,2476,3026,3655,4458,5419,6669,8224,10159,12574,15565,19367,24023,29982,37442,46912,58613
groups counts:,19,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,16,19,22,25,30,35,42,51,62,74,89,107,130,159,192,234,285,351,432,534,661,819,1019,1264,1578,1970,2469,3084
standard deviations in prosocial proportions,19,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10901218514319989,0.27128449211917682,0.25594926663327966,0.28614696521096639,0.27876380801495038,0.25812346715594248,0.28170040710400091,0.24942846334297669,0.23204861026249096,0.24799805854325682,0.27079194924959149,0.25448928652628161,0.25780543664775307,0.25141562383762717,0.24238115378570857,0.24603293246061372,0.2390400152212922,0.23310853217826061,0.23540415426040842,0.22646112730589332,0.22260920692645064,0.22523568423687415,0.22033451316228872,0.2223013226174981,0.2184064891717292,0.20953801476553729,0.20614399150075607,0.20594322810093404,0.19970843696633542,0.19853892312958965,0.19376783012425958
prosociality proportions:,19,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5206611570247934,0.5536912751677853,0.5945205479452055,0.5978021978021978,0.6187050359712231,0.6326530612244898,0.6481927710843374,0.6637341153470185,0.6744366744366744,0.683125,0.699009900990099,0.7132149901380671,0.7267675208397654,0.7394978271366489,0.7500938790837401,0.7602219626168224,0.7683271207500283,0.7743482430900689,0.7819620039213036,0.7872406963410821,0.7914859437751004,0.7969964228444554,0.8022664363954671,0.8072293537946834,0.8124031224253258,0.8172173709070361,0.8223924409858594,0.8273171334940951,0.832121252034509,0.8361446299590629
population counts:,19,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,242,298,365,455,556,686,830,1023,1287,1600,2020,2535,3239,4142,5326,6848,8853,11469,14791,19186,24900,32428,42269,54998,71611,93789,122979,161730,212582,279942
groups counts:,19,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,19,23,29,36,43,53,67,84,106,133,170,218,280,360,465,603,778,1009,1310,1706,2224,2894,3769,4936,6472,8512,11188,14733
standard deviations in prosocial proportions,19,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.083051230726628955,0.261285568558833,0.26569865712904167,0.25995213670728851,0.2372889979975451,0.26230029432022162,0.25687932260192675,0.25415850912447996,0.22497745552084153,0.24280331103683719,0.2394954704190751,0.23548307071033928,0.23066662388517972,0.21794993272154659,0.20963248671846865,0.21223255422174306,0.19482188173144621,0.19613947098735884,0.19583154925116594,0.19385294948037535,0.18816625020465028,0.18177730813704335,0.18069231062749269,0.1804527846074635,0.1768774659395024,0.17373829813451283,0.16957697766266894,0.16759709222587599,0.1643757902495642,0.16105342937857414,0.1582165312613317
prosociality proportions:,19,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5219298245614035,0.564748201438849,0.5931232091690545,0.6102088167053364,0.6172161172161172,0.6375545851528385,0.6410256410256411,0.6567164179104478,0.6764505119453925,0.682421667551779,0.7027800490596893,0.7149561952440551,0.7245067744235798,0.7349246231155779,0.74617903930131,0.7558656330749354,0.7649120074754711,0.7710327012270299,0.7763906656667696,0.7845640025131444,0.790360491872232,0.7969647176116537,0.8040400980419157,0.8092506824525351,0.8151827696041256,0.8203133326228286,0.8253114617940199,0.8305642340085664,0.8350744650086755,0.8395557408665578
population counts:,19,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,228,278,349,431,546,687,897,1139,1465,1883,2446,3196,4207,5572,7328,9675,12842,17033,22669,30241,40417,54163,72622,97809,131860,178277,240800,326159,442624,601991
groups counts:,19,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,18,22,28,36,47,59,77,99,128,168,221,293,385,509,675,896,1193,1591,2127,2850,3822,5147,6940,9383,12673,17166,23296,31683
standard deviations in prosocial proportions,19,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.095465037616931855,0.30345679506262996,0.29106655782145152,0.25555425916675745,0.24465182076575101,0.26408260933807831,0.23186240331423769,0.23773112340429581,0.23714930602299736,0.22944049406458933,0.23946485103293655,0.22408626550694805,0.22481634990177735,0.22375500888125513,0.22071953907261938,0.20686007467831682,0.20514932523643256,0.20118157978301762,0.19629394994702304,0.19593482121475414,0.19178633164184927,0.18741597252096098,0.18350963323817679,0.17882319207091651,0.17533446685004467,0.17109267847233084,0.16837790701112515,0.16503010685183997,0.16164144654666229,0.1586311490405389,0.15549017806372922
prosociality proportions:,19,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.4978902953586498,0.5183946488294314,0.5254691689008043,0.5425531914893617,0.5660377358490566,0.5992010652463382,0.6210739614994935,0.6337025316455697,0.6558363417569194,0.6680253623188406,0.6872005475701575,0.6979031840538442,0.7136186770428016,0.7279604306080885,0.7393185505678745,0.7472021589015001,0.7596373208540509,0.769811320754717,0.7773746598692647,0.7863557622173596,0.7941745966073644,0.8016248100599432,0.8082998661311914,0.8147308499573371,0.8213258675205839,0.8265784332908847,0.8318294720056616,0.8362919456195835,0.8409557441663191,0.8454639752522054
population counts:,19,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,190,237,299,373,470,583,751,987,1264,1662,2208,2922,3863,5140,6874,9245,12599,17095,23320,31973,43872,60425,83579,115785,160561,223597,311749,435213,608675,853492,1198329
groups counts:,19,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,19,24,30,39,51,66,87,116,153,203,270,361,486,663,899,1227,1682,2309,3180,4398,6093,8450,11768,16407,22905,32035,44920,63069
