dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
prosociality proportions:,17,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5352941176470588,0.5449438202247191,0.5240641711229946,0.538860103626943,0.5369458128078818,0.5242718446601942,0.5225225225225225,0.5234042553191489,0.5163934426229508,0.5139442231075697,0.5112781954887218,0.5126353790613718,0.5176056338028169,0.5121107266435986,0.5032679738562091,0.503125,0.49696969696969695,0.48857142857142855,0.48641304347826086,0.48825065274151436,0.48984771573604063,0.48641975308641977,0.4940898345153664,0.48868778280542985,0.47577092511013214,0.47547974413646055,0.47368421052631576,0.46954813359528486,0.4642857142857143,0.4649910233393178,0.4631217838765009
population counts:,17,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,170,178,187,193,203,206,222,235,244,251,266,277,284,289,306,320,330,350,368,383,394,405,423,442,454,469,494,509,532,557,583
groups counts:,17,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,11,11,12,13,13,14,14,15,16,16,17,18,18,19,20,21,22,23,23,24,26,26,27,29,29,31,32,34
standard deviations in prosocial proportions,17,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.092821963753291201,0.079925848842349809,0.12147397531123581,0.11567316647138451,0.10357552525488976,0.11774032049446448,0.10953591345620096,0.11650357689314543,0.13445560514636293,0.093438642400544392,0.087332588852356063,0.15515550709753972,0.11825186654252866,0.13039061371222677,0.11800960840044308,0.11116167962765171,0.099462210490546696,0.11287290283903174,0.11014728769450244,0.13292454423512678,0.10938633509799714,0.11779300095049955,0.12490585010002246,0.12718071785117824,0.11608406643936992,0.10838778266922854,0.13185874738668918,0.10509952722254301,0.12101925742170953,0.10826608455775186,0.10732675045668444
prosociality proportions:,17,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5352941176470588,0.5414364640883977,0.5416666666666666,0.5445544554455446,0.5571428571428572,0.5545851528384279,0.5311203319502075,0.5254901960784314,0.5227272727272727,0.5310344827586206,0.5275080906148867,0.5216049382716049,0.5344827586206896,0.5220994475138122,0.5295629820051414,0.5330073349633252,0.5427927927927928,0.5390946502057613,0.5403846153846154,0.532608695652174,0.5291181364392679,0.5172955974842768,0.5200594353640416,0.5132127955493742,0.5104438642297651,0.5012254901960784,0.5074798619102416,0.5048966267682263,0.5070707070707071,0.49474689589302767,0.49547920433996384
population counts:,17,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,170,181,192,202,210,229,241,255,264,290,309,324,348,362,389,409,444,486,520,552,601,636,673,719,766,816,869,919,990,1047,1106
groups counts:,17,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,11,12,13,14,15,15,17,18,19,20,21,22,24,26,28,30,32,35,37,39,42,45,48,51,54,58,61,65
standard deviations in prosocial proportions,17,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.15214726066326542,0.033512394811448909,0.12709140461806992,0.12048829273760776,0.13229801526678781,0.089272330314049034,0.07768621669317323,0.13997308468686076,0.12044009652548721,0.13899710293890044,0.14537586994758475,0.087009206259360289,0.075498507026312708,0.14152359027144934,0.11672299926947639,0.14226012326587525,0.11341737082198101,0.14133765257737377,0.1042524637053983,0.09473932264764709,0.11124418272460226,0.10505009255629665,0.13679022905557531,0.087885352114160542,0.12633836461780121,0.1358415944162488,0.10623025141854042,0.10944445161240091,0.11866902945144145,0.12674995297853117,0.12879678931077071
prosociality proportions:,17,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5352941176470588,0.5130890052356021,0.5023923444976076,0.5,0.504,0.49063670411985016,0.49146757679180886,0.48125,0.48148148148148145,0.4712041884816754,0.4613526570048309,0.45494505494505494,0.45081967213114754,0.455743879472693,0.46459412780656306,0.449438202247191,0.44035346097201766,0.44154057771664373,0.44121365360303416,0.4469078179696616,0.44383860414394766,0.4373119358074223,0.43854748603351956,0.4354275741710297,0.4322373696872494,0.4295403165033911,0.43007730147575546,0.4323624595469256,0.42704626334519574,0.4168967421314191,0.4115853658536585
population counts:,17,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,170,191,209,230,250,267,293,320,351,382,414,455,488,531,579,623,679,727,791,857,917,997,1074,1146,1247,1327,1423,1545,1686,1811,1968
groups counts:,17,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,14,15,17,18,20,22,24,26,28,31,34,36,39,42,46,50,53,58,63,67,73,78,83,90,99,106,115
standard deviations in prosocial proportions,17,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.12464482412010053,0.15641704176560975,0.071142572416893854,0.12434065668491673,0.12331051481802177,0.12601823967803824,0.094141170766692053,0.1116166512517278,0.15143057053993192,0.074997203526295991,0.13514075125718983,0.11365586913292319,0.10380030422104929,0.14511140509137965,0.11090021878316858,0.11817150024419734,0.097817016681690613,0.10790161842227058,0.10726463106466035,0.1039330983861793,0.11771561446436954,0.12841356922095259,0.12248892871864715,0.12680025479314191,0.10555055826332735,0.11861776604224661,0.12972387586867826,0.10673497010358811,0.12058940270952899,0.10995787004467936,0.11212233231774242
prosociality proportions:,17,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5352941176470588,0.5454545454545454,0.5352112676056338,0.5271966527196653,0.5245283018867924,0.5353535353535354,0.5487804878048781,0.5442359249329759,0.5492957746478874,0.5412262156448203,0.5445920303605313,0.5369127516778524,0.5310650887573964,0.5236842105263158,0.5128504672897196,0.5100742311770944,0.510184287099903,0.5060763888888888,0.4996072270227808,0.496797153024911,0.4926984126984127,0.4928774928774929,0.4906832298136646,0.48714352501168773,0.4863617289131347,0.4844511052828775,0.4805414551607445,0.47788960048795365,0.47902869757174393,0.4820359281437126,0.4806604840533816
population counts:,17,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,170,187,213,239,265,297,328,373,426,473,527,596,676,760,856,943,1031,1152,1273,1405,1575,1755,1932,2139,2383,2669,2955,3279,3624,4008,4421
groups counts:,17,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,15,17,19,21,25,27,31,35,39,44,50,55,60,67,74,82,92,103,113,125,140,157,173,192,213,235,260
standard deviations in prosocial proportions,17,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.12183714810122341,0.10959305632042353,0.10343996231143578,0.15581665244360215,0.096551284558432857,0.13403725245662337,0.13202348177384443,0.13586049144194129,0.10263927094951678,0.10296278778576989,0.10455390750630673,0.13101873055955965,0.11675650817142628,0.11436295134341216,0.13433159876626455,0.11140156050726747,0.12813915608945689,0.12529542126951299,0.1125012698106112,0.12672635122079051,0.12557384471373079,0.12430127729271534,0.12351265342304674,0.11187738538845438,0.11086500246899451,0.10769853371679254,0.12740978217389717,0.1256161203630313,0.11960370065397929,0.12873346474517516,0.13085546288648611
prosociality proportions:,17,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5352941176470588,0.5421052631578948,0.5255813953488372,0.5413223140495868,0.5306859205776173,0.5170278637770898,0.5258855585831063,0.5145631067961165,0.5161987041036717,0.5124282982791587,0.5058823529411764,0.5112443778110944,0.515032679738562,0.5220417633410673,0.5245398773006135,0.5165919282511211,0.5090479937057435,0.5069444444444444,0.5151883353584447,0.5136876006441223,0.5131761442441054,0.509105625252934,0.5082201572551823,0.5072463768115942,0.5131138392857143,0.5091177920157713,0.5057571149250489,0.5047402351156617,0.500498670212766,0.5001459854014598,0.4974352398050782
population counts:,17,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,170,190,215,242,277,323,367,412,463,523,595,667,765,862,978,1115,1271,1440,1646,1863,2163,2471,2798,3174,3584,4058,4603,5274,6016,6850,7798
groups counts:,17,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,16,19,21,24,27,30,35,39,45,50,57,65,74,84,96,109,127,145,164,186,210,238,270,310,353,402,458
standard deviations in prosocial proportions,17,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.1160181348430354,0.11474849867687045,0.073023353364879751,0.14324185518947882,0.11841896820725144,0.10202635946305932,0.14994855367367196,0.11485629002468058,0.12747402458786311,0.11215415632901894,0.10159382359467169,0.11530002952012294,0.11376304691259911,0.11490753739618197,0.11421393615002789,0.13655884218744163,0.13483572263874694,0.1059742025678152,0.11040196773171507,0.11866656316330208,0.11893801625572373,0.097963298836780621,0.11256185303510031,0.11755614693697392,0.12233856120213833,0.11924500734506267,0.12283557532974541,0.1304563126490012,0.1185299457681236,0.10944101421592292,0.12635448007623787
prosociality proportions:,17,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5352941176470588,0.5326633165829145,0.5217391304347826,0.5107913669064749,0.5142857142857142,0.509641873278237,0.5138248847926268,0.5047801147227533,0.510569105691057,0.5070821529745042,0.49818181818181817,0.506806282722513,0.5085354896675651,0.5080459770114942,0.5110246433203631,0.5105555555555555,0.5192399049881236,0.5229581470946769,0.5223415310010392,0.524541691306919,0.5212151644489078,0.5191116805466581,0.5244525547445256,0.5223507346045639,0.521617293835068,0.5210333790580705,0.523037875829754,0.5230615806532037,0.5214098662325714,0.5215221834796201,0.5216031981958895
population counts:,17,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,170,199,230,278,315,363,434,523,615,706,825,955,1113,1305,1542,1800,2105,2461,2887,3382,3983,4683,5480,6398,7494,8748,10244,12033,14129,16634,19511
groups counts:,17,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,16,18,21,25,30,36,41,48,56,65,76,90,105,123,144,169,198,234,275,322,376,440,514,602,707,831,978,1147
standard deviations in prosocial proportions,17,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.06681068642117971,0.061208151157299176,0.10141161856318621,0.11169510091051431,0.11625942841658558,0.13294060098149063,0.11475352342871829,0.11652392969774611,0.1311859685403278,0.12060529312940717,0.12008012948235627,0.10350993918216826,0.12595792736382194,0.11597742993751446,0.10624079499281873,0.11511828819996174,0.1323119727921695,0.1230975960295634,0.13263591890671272,0.12544045108526924,0.11613889083017873,0.12037842566881637,0.11338918616798403,0.12187662144219923,0.11787243142944621,0.1204713960512805,0.11554819286326862,0.12435237308110139,0.12233162342505768,0.11937994278470043,0.12127239443121431
prosociality proportions:,17,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5352941176470588,0.5226130653266332,0.5283842794759825,0.5362318840579711,0.541033434650456,0.5292620865139949,0.5382978723404256,0.5379188712522046,0.5447976878612717,0.5399515738498789,0.5339321357285429,0.5344827586206896,0.5264227642276422,0.532033426183844,0.5340802987861811,0.5315666406858924,0.5266558966074314,0.5256202804746494,0.5305206463195691,0.5283370618941089,0.532622139764997,0.5339430632487441,0.5358821016659547,0.5398167096716789,0.5411903532708902,0.5395542493264757,0.5401604386677498,0.5419525954616259,0.5411928845483084,0.541037407063197,0.5412874876941917
population counts:,17,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,170,199,229,276,329,393,470,567,692,826,1002,1218,1476,1795,2142,2566,3095,3708,4456,5364,6468,7763,9364,11239,13559,16332,19696,23753,28670,34432,41647
groups counts:,17,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,16,19,23,27,33,40,48,58,71,86,105,126,150,182,218,262,315,380,456,550,661,797,960,1158,1397,1686,2025,2449
standard deviations in prosocial proportions,17,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.085040189969417437,0.10907855027599817,0.084610320963999008,0.10075801894760608,0.12084001996895995,0.12674389631858834,0.12447887393472161,0.11500161969974172,0.12417867962018095,0.12441898183250089,0.11595683703142208,0.12006273976310083,0.1225213974910251,0.12692516924039018,0.11825314807833848,0.11428887613975378,0.1325983752235235,0.12055362002475944,0.11561951384816954,0.11862292153963774,0.11427079710653619,0.1154149142814385,0.12099306937115094,0.12123022515355864,0.12164537917354495,0.11990815923626558,0.12264297194003991,0.11901298316775907,0.12062265951913033,0.12402228077769188,0.1215454002432584
prosociality proportions:,17,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5352941176470588,0.5476190476190477,0.5426356589147286,0.5509554140127388,0.5699481865284974,0.5610766045548654,0.5645695364238411,0.5672436750998668,0.5746031746031746,0.5711849957374254,0.5751724137931035,0.5809839690436706,0.5784532856504246,0.5763494318181818,0.5752262443438914,0.5744391570360299,0.5772431259044862,0.5812027890761186,0.5810920004617338,0.5786005939123979,0.5826953095963725,0.5870886981402003,0.5863926766472776,0.5873282442748091,0.5879669059496289,0.5887143829621706,0.5897983761314635,0.5906415492848379,0.5917473861761897,0.5931449425457415,0.5943940513433211
population counts:,17,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,170,210,258,314,386,483,604,751,945,1173,1450,1809,2237,2816,3536,4413,5528,6884,8663,10776,13453,16776,20974,26200,32876,41132,51482,64391,80629,101385,127222
groups counts:,17,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,18,22,28,35,44,55,69,85,106,131,165,208,259,325,404,509,633,791,986,1233,1541,1933,2419,3028,3787,4742,5963,7483
standard deviations in prosocial proportions,17,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.14516426681474195,0.18049372620779378,0.11627416486081937,0.14089031224400664,0.12131874948412316,0.14218637340320386,0.10839342869381473,0.11229209673172784,0.12946675123175586,0.11379078406454278,0.11712577972719365,0.11128714032609538,0.1138511391277643,0.12415276647517588,0.11621204300156104,0.11587013905926141,0.11901212920665967,0.12145937603715685,0.11879564268014355,0.12047151855143033,0.11842167741715003,0.11780302277126874,0.12264108584159526,0.11648536118214184,0.11950364525597139,0.11684086933840716,0.11887619717548034,0.11897557401118826,0.12139518681548765,0.1172753767216427,0.12078763684939756
prosociality proportions:,17,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5352941176470588,0.5265700483091788,0.5078125,0.496875,0.5076530612244898,0.5354969574036511,0.5398089171974523,0.5484276729559748,0.55,0.554001554001554,0.5559045226130653,0.5552788844621513,0.5499606608969315,0.5554183389935166,0.5584258812168035,0.5602674307545368,0.5679012345679012,0.5685273159144894,0.5685104001492398,0.5712809917355371,0.5716433445125477,0.5719807202619134,0.572980312287848,0.5757804421340935,0.5794823591133651,0.5803737838346186,0.5818502720988381,0.5840613523891232,0.5864034944213592,0.5884459967622276,0.5901009417245705
population counts:,17,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,170,207,256,320,392,493,628,795,1020,1287,1592,2008,2542,3239,4142,5235,6642,8420,10721,13552,17294,21992,27987,35781,45746,58483,74789,95579,122252,156898,200908
groups counts:,17,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,18,23,29,36,46,60,75,93,118,149,190,243,307,390,495,630,797,1017,1293,1646,2104,2690,3440,4399,5622,7191,9229,11818
standard deviations in prosocial proportions,17,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.089016152649538577,0.083386269799793925,0.11649439363797884,0.082287281752386324,0.14775217401907087,0.1190031654675264,0.09003747382544347,0.11053884122587934,0.13057631106131243,0.12222323969766662,0.12070187857553138,0.1207930821794055,0.1203019704324914,0.11981311186015031,0.12552875224270044,0.11395050552551092,0.11878674271696885,0.12243948198192914,0.1213337303379865,0.12060483623346184,0.12013872601075497,0.12254907058005846,0.12133322661832306,0.11785278220968373,0.12282445387131655,0.12088523641312091,0.12082951251425418,0.12056718349591344,0.11857654595204359,0.1205029471745836,0.11836394341115808
prosociality proportions:,18,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5333333333333333,0.52,0.5144508670520231,0.5144508670520231,0.5116279069767442,0.49700598802395207,0.4909090909090909,0.4782608695652174,0.4716981132075472,0.46153846153846156,0.45454545454545453,0.45454545454545453,0.44370860927152317,0.44,0.4246575342465753,0.4125874125874126,0.4084507042253521,0.40425531914893614,0.40425531914893614,0.4,0.4,0.39568345323741005,0.38686131386861317,0.373134328358209,0.373134328358209,0.373134328358209,0.3684210526315789,0.3684210526315789,0.36363636363636365,0.36363636363636365
population counts:,18,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,180,175,173,173,172,167,165,161,159,156,154,154,151,150,146,143,142,141,141,140,140,139,137,134,134,134,133,133,132,132
groups counts:,18,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
standard deviations in prosocial proportions,18,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.11439589045541111,0.096864420967570516,0.10225811325436798,0.14941148528804704,0.083418956729973376,0.13643664628227073,0.067512277818904218,0.091116559547540513,0.080379185689228624,0.08816219058661412,0.087793827987433043,0.076290263426133278,0.11400719758466145,0.12581384119414191,0.07344945431041211,0.090725032690643387,0.12952531011535712,0.10539937687421019,0.12060689238442762,0.10973065354098013,0.11952286093343938,0.1414213562373095,0.080936278727860869,0.080614337997387084,0.098079241257866628,0.083502664000213597,0.084356412301943129,0.079571468001942577,0.079571468001942564,0.10505907733991107,0.13527257908845122
prosociality proportions:,18,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5274725274725275,0.510989010989011,0.5,0.48947368421052634,0.4734042553191489,0.46808510638297873,0.45989304812834225,0.4603174603174603,0.44680851063829785,0.4473684210526316,0.43005181347150256,0.42487046632124353,0.42346938775510207,0.4213197969543147,0.4207920792079208,0.4215686274509804,0.41346153846153844,0.4075829383886256,0.4056603773584906,0.39631336405529954,0.3853211009174312,0.38636363636363635,0.3811659192825112,0.3805309734513274,0.3782608695652174,0.3722943722943723,0.3648068669527897,0.35344827586206895,0.35684647302904565,0.3458333333333333
population counts:,18,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,182,182,184,190,188,188,187,189,188,190,193,193,196,197,202,204,208,211,212,217,218,220,223,226,230,231,233,232,241,240
groups counts:,18,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,12,12,12,12,13,13
standard deviations in prosocial proportions,18,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.1452966314513558,0.1141628464117721,0.13805660137717879,0.13423696053807818,0.097190449013786248,0.083427667956032792,0.091228070175438616,0.10451365721755317,0.069933794484192111,0.085245828864956782,0.10850277962151737,0.12902817017248963,0.11016387943609272,0.088751341139256146,0.10915470989618715,0.1059482909389476,0.11485222427551964,0.071894275404048774,0.090778677548359832,0.10749110254333401,0.12312183108945679,0.10091926640008063,0.078725577681972386,0.11642992716583198,0.13035948515652926,0.12126697271046274,0.10627506131754821,0.10195528979541402,0.13497161221314813,0.10957244974914662,0.091746930299616919
prosociality proportions:,18,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5368421052631579,0.5384615384615384,0.5414634146341464,0.5424528301886793,0.5384615384615384,0.5315315315315315,0.537117903930131,0.5338983050847458,0.5303643724696356,0.531496062992126,0.5232558139534884,0.5037593984962406,0.4981684981684982,0.5034722222222222,0.4983388704318937,0.49838187702265374,0.48923076923076925,0.4896755162241888,0.49575070821529743,0.49056603773584906,0.4842105263157895,0.4884910485933504,0.4902439024390244,0.47897196261682246,0.4785553047404063,0.46021505376344085,0.4575569358178054,0.4550898203592814,0.4474187380497132,0.44155844155844154
population counts:,18,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,190,195,205,212,221,222,229,236,247,254,258,266,273,288,301,309,325,339,353,371,380,391,410,428,443,465,483,501,523,539
groups counts:,18,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,11,12,12,12,13,13,14,14,14,15,16,16,17,18,18,19,20,21,21,22,23,24,25,26,27,29,29
standard deviations in prosocial proportions,18,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.044444444444444467,0.09355994123490094,0.092141346315489814,0.17223936874022044,0.071361675464320304,0.071522962218157252,0.10867883451731143,0.11515893576402779,0.089369349919944802,0.11013336444320199,0.094938998896664364,0.092235882806562225,0.090538305103701491,0.12372195455718413,0.093104775540221688,0.12664935162009788,0.11671700401134247,0.10919140138864226,0.12624372237244946,0.10931553040867183,0.11022839190702305,0.093284621078909266,0.13831720712635912,0.090670651332352553,0.10235631468689757,0.092116543241113139,0.12697338036573111,0.12833311161280503,0.12825151195927847,0.1217146705892137,0.092451284576838336
prosociality proportions:,18,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5282051282051282,0.5314009661835749,0.536036036036036,0.5254237288135594,0.5277777777777778,0.5238095238095238,0.5,0.49044585987261147,0.49557522123893805,0.48863636363636365,0.48525469168900803,0.4884910485933504,0.4859154929577465,0.4856512141280353,0.47689075630252103,0.48823529411764705,0.49097472924187724,0.4905335628227194,0.48613376835236544,0.49390243902439024,0.48652482269503544,0.48322147651006714,0.47625,0.4739952718676123,0.47444444444444445,0.47114375655823715,0.46912350597609564,0.46548507462686567,0.452212389380531,0.4449013157894737
population counts:,18,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,195,207,222,236,252,273,292,314,339,352,373,391,426,453,476,510,554,581,613,656,705,745,800,846,900,953,1004,1072,1130,1216
groups counts:,18,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,14,15,16,17,18,19,20,21,23,25,26,28,30,32,34,36,39,41,44,47,50,52,55,59,62,67
standard deviations in prosocial proportions,18,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.036851386559504457,0.12342526084173536,0.071388315206810424,0.079512393387989294,0.12492104266905452,0.15394575191484783,0.10508359531289095,0.12268512469244006,0.1142878763984395,0.10823200438536319,0.087597448754489812,0.11929278094925881,0.13485401750342108,0.1263532113632925,0.11901698296973283,0.10853238255191287,0.12862729273769871,0.1200985400476485,0.1205691356598588,0.098594976341942017,0.097110979342669296,0.10381773208192267,0.098596296486347365,0.10643292363523177,0.10741553014502442,0.10955014636184307,0.11030313506965665,0.12779285933606402,0.10929557848875392,0.12127960401644636,0.11533193799077349
prosociality proportions:,18,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5353535353535354,0.5535714285714286,0.5502008032128514,0.5613382899628253,0.5432525951557093,0.532051282051282,0.5233918128654971,0.5157068062827225,0.5144230769230769,0.5177777777777778,0.5196687370600414,0.5188679245283019,0.5170068027210885,0.5086342229199372,0.5079136690647482,0.5053050397877984,0.5030674846625767,0.5033482142857143,0.5025278058645096,0.5013799448022079,0.5029736618521665,0.5062305295950156,0.502530730296457,0.5039735099337749,0.5026994601079784,0.5024793388429752,0.5022556390977444,0.4960775265343793,0.4966044142614601,0.5011583011583012
population counts:,18,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,198,224,249,269,289,312,342,382,416,450,483,530,588,637,695,754,815,896,989,1087,1177,1284,1383,1510,1667,1815,1995,2167,2356,2590
groups counts:,18,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,14,16,17,19,21,23,25,26,29,32,35,38,41,45,49,54,60,65,71,76,83,92,100,110,120,130,143
standard deviations in prosocial proportions,18,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.13877773329774218,0.10666016203001452,0.1153695185596729,0.092704594535136603,0.097306712526870634,0.14476268302607703,0.16959291099002907,0.13764447129754179,0.1050629524754863,0.12451026877001119,0.11517029795422166,0.12085830443064602,0.1013872304147992,0.12410496138390774,0.084865871034721596,0.14158572616170065,0.092427012838567454,0.11814956164430621,0.10553056864412134,0.10298498238776496,0.12378224240480876,0.12169987975818361,0.10447301497275929,0.12216383914729506,0.11837281238010729,0.11568211205404566,0.11381779792929798,0.11777423922986338,0.12695637025678611,0.11038774259256164,0.11599155086963218
prosociality proportions:,18,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5576923076923077,0.5407725321888412,0.5437262357414449,0.5451505016722408,0.5523255813953488,0.548051948051948,0.5522041763341067,0.5533199195171026,0.5551470588235294,0.5627062706270627,0.5702005730659025,0.5645994832041343,0.565415244596132,0.5596330275229358,0.5648232094288305,0.5737051792828686,0.572655690765927,0.5746408494690818,0.5758904109589041,0.5746847720659554,0.56877964639931,0.5678585159554018,0.5668811378259397,0.5662329982259018,0.5632514375326712,0.5607951918631531,0.5598931580028765,0.5621247953429143,0.5615223351072408,0.5597259882974168
population counts:,18,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,180,208,233,263,299,344,385,431,497,544,606,698,774,879,981,1103,1255,1397,1601,1825,2062,2319,2601,2953,3382,3826,4326,4867,5497,6201,7007
groups counts:,18,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,16,19,21,23,27,30,33,38,43,48,54,61,69,77,88,101,114,128,144,164,187,212,240,270,305,344,389
