dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
prosociality proportions:,19,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5,0.4901185770750988,0.4714285714285714,0.47266881028938906,0.4755043227665706,0.4609375,0.46559633027522934,0.4666666666666667,0.4488330341113106,0.4498432601880878,0.4405099150141643,0.4273182957393484,0.42247191011235957,0.42885973763874874,0.41696428571428573,0.40826052422557585,0.392831541218638,0.38422065426555485,0.3772032902467685,0.37353255069370334,0.3714975845410628,0.3670557717250324,0.3611111111111111,0.3560415919684475,0.3510150622134905,0.3428827215756491,0.33695947783519176,0.3339985033674233,0.3307534714318234,0.3226340857320356
population counts:,19,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,190,218,253,280,311,347,384,436,495,557,638,706,798,890,991,1120,1259,1395,1559,1702,1874,2070,2313,2556,2789,3054,3351,3677,4009,4393,4829
groups counts:,19,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,14,16,18,20,22,26,29,33,37,42,46,52,58,66,73,82,89,98,108,121,134,146,160,176,193,211,231,254
standard deviations in prosocial proportions,19,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.11638602309208412,0.0791341852269727,0.13408757749175559,0.069985421222376526,0.099190450424082727,0.080645586013216294,0.129636918389085,0.086113768615247013,0.11435656978084602,0.10784843902186943,0.10273162944298513,0.10273200505607506,0.12380673340132722,0.11129555041805464,0.10259447769853219,0.10495786192310903,0.10931711370593994,0.096534514603669019,0.10049872259735319,0.12011938041609228,0.10491814994309566,0.10240834709038532,0.11143858069565415,0.11140088090707967,0.10169919362892019,0.12328549671835176,0.10528412280350193,0.10882654055412251,0.10880449067320257,0.10431412684072326,0.10184890749009647
prosociality proportions:,19,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5067873303167421,0.5081967213114754,0.5017543859649123,0.5089820359281437,0.5025641025641026,0.5054466230936819,0.5230202578268877,0.5155763239875389,0.4940554821664465,0.48212226066897346,0.4748995983935743,0.47739130434782606,0.47301349325337333,0.4728434504792332,0.4696641386782232,0.46411709159584513,0.4636550308008214,0.4587352625937835,0.45243259993802293,0.44682002706359947,0.4428470421871317,0.4418365246036648,0.43298044141396014,0.43141870684243566,0.42804276315789475,0.42550898203592813,0.4199579831932773,0.4153605015673981,0.4130645161290323,0.40769774011299437
population counts:,19,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,190,221,244,285,334,390,459,543,642,757,867,996,1150,1334,1565,1846,2118,2435,2799,3227,3695,4243,4857,5573,6372,7296,8350,9520,10846,12400,14160
groups counts:,19,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,15,17,20,24,28,33,39,45,52,60,70,82,97,111,128,147,169,194,223,255,293,335,384,439,501,570,652,745
standard deviations in prosocial proportions,19,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.068421052631578952,0.12248902258125542,0.09042461458113403,0.091900356868131902,0.068576026109401514,0.10647159961015756,0.081474463249180576,0.11492185901351673,0.13464533859427422,0.12524136611434819,0.10822417573570418,0.099634272372736143,0.089352988769438452,0.1204310912812282,0.11766340457826367,0.11570566425745971,0.11847460523017793,0.1177468167110436,0.1121631133097245,0.10533144521716555,0.1137062720976461,0.10991260437702401,0.11490422235704119,0.10329751590818965,0.11550827130067284,0.11204273035425642,0.11308055812416208,0.11436035603477962,0.10958268522301048,0.10590148151072462,0.11482762409065277
prosociality proportions:,19,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5,0.503731343283582,0.5110410094637224,0.5054054054054054,0.49539170506912444,0.4875239923224568,0.48929159802306427,0.4924346629986245,0.4817001180637544,0.47697031729785055,0.4731833910034602,0.4790595150624541,0.46063960639606394,0.4631083202511774,0.45683930942895085,0.45649717514124294,0.4532605203983296,0.449295010845987,0.44858730893932375,0.4477788746298124,0.4493169168493844,0.4453829634931997,0.4353242946134115,0.43097289346501366,0.4275381972696863,0.42481729124552947,0.42048662454631,0.41730869489659966,0.4158475125991717,0.41164554779760365
population counts:,19,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,190,228,268,317,370,434,521,607,727,847,977,1156,1361,1626,1911,2259,2655,3113,3688,4318,5065,5929,6985,8187,9518,11061,12862,14878,17263,20041,23202
groups counts:,19,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,16,19,22,27,31,38,44,51,60,71,85,100,118,139,163,194,227,266,312,367,430,500,582,676,783,908,1054,1221
standard deviations in prosocial proportions,19,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.054948981625845016,0.16850326940612761,0.098899514504032629,0.10354046252813519,0.091050444644971584,0.10467101828630418,0.11042192470401239,0.098097393596996013,0.13268295048211406,0.11296103788774166,0.11934267279926176,0.12004067068817746,0.11332712002945595,0.12634088107492816,0.1251326055633353,0.12179871509927878,0.10437015481502056,0.11218100334271772,0.10269314549985731,0.12094071686280451,0.11837135493273167,0.10896794017270031,0.11379029604590393,0.11022487174716605,0.11596063951573184,0.10867989863442108,0.11177253929122755,0.11395997243643993,0.11412753735613945,0.11447307887576906,0.11301533413129274
prosociality proportions:,19,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.537117903930131,0.5357142857142857,0.5433526011560693,0.5608591885441527,0.5597722960151803,0.5614307931570762,0.5533498759305211,0.5621242484969939,0.5596477181745396,0.5570032573289903,0.5444035733053074,0.5380689068481497,0.5381718589524136,0.5364091161756531,0.538047138047138,0.5362770245511176,0.5332141793267798,0.5264752211317096,0.5203499803381832,0.5153660498793242,0.5113621522789604,0.5060292391420339,0.5039597462262088,0.4985975258918297,0.4956392761791753,0.4909543690031495,0.4857010419395796,0.4841817515084842,0.4795332136445242,0.4761561520331343
population counts:,19,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,190,229,280,346,419,527,643,806,998,1249,1535,1903,2351,2921,3598,4455,5458,6714,8253,10172,12430,15314,18742,22855,27808,33710,40959,49619,59994,72410,87402
groups counts:,19,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,18,22,27,33,42,52,65,80,100,123,153,189,234,287,353,434,535,654,806,986,1202,1463,1774,2155,2611,3157,3811,4600
standard deviations in prosocial proportions,19,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.14404139140425273,0.096666507466357271,0.10251928638862375,0.089082607662754831,0.14995802317038756,0.12217744500011278,0.10100800943580075,0.13039471862708876,0.094057520541514811,0.10642404089546341,0.12240221307610406,0.13001404942194289,0.11825586000273122,0.1220572938554628,0.11728732395702694,0.11846047457758097,0.11606959757879431,0.10905885182876698,0.10995907243524186,0.11826835463051583,0.11372431043378331,0.10565320064864628,0.1129295479871984,0.11419113442314473,0.11646955557400673,0.11374561197605508,0.11622640007139894,0.11754401884027518,0.11435145329676906,0.11344607206504682,0.11345993002646031
prosociality proportions:,19,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5063829787234042,0.4798657718120805,0.47058823529411764,0.4703296703296703,0.46702317290552586,0.44680851063829785,0.43121387283236995,0.42843601895734595,0.42376856919468336,0.41493506493506493,0.4093816631130064,0.399734395750332,0.3968017850502045,0.39027431421446385,0.39222893147807825,0.3899690676093681,0.38211077844311375,0.3756488909863143,0.3738541251494619,0.36899538755765554,0.36715251976755264,0.36276578477519883,0.3624054982817869,0.3597964078862692,0.3520003985850232,0.34860625692609326,0.3457041920093237,0.34194414943462237,0.337854932041448,0.33495908649623224
population counts:,19,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,190,235,298,374,455,561,705,865,1055,1279,1540,1876,2259,2689,3208,3809,4526,5344,6357,7527,8889,10497,12322,14550,17093,20071,23462,27457,32014,37155,43262
groups counts:,19,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,19,23,29,37,45,55,67,81,98,118,141,168,200,238,281,334,396,467,552,648,765,899,1056,1234,1445,1684,1955,2276
standard deviations in prosocial proportions,19,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.14014238900730891,0.071047216601110838,0.10812285114049844,0.12192661670493515,0.12103424568277037,0.10494978072450788,0.11412329043898814,0.12100761939640506,0.1126544837742933,0.094435775147317283,0.10349390318422895,0.10559041830398642,0.11023882336277169,0.10538164859467412,0.11466518065711052,0.11399421593797213,0.11400487349007894,0.10904525618342223,0.11206472946898587,0.11283065009657113,0.1064387999367757,0.11079146758805615,0.11167427005708425,0.10593991403010461,0.10980978136711014,0.10580364942165621,0.10944092938822259,0.10832650814510954,0.10717087013923556,0.10830764557002472,0.11204184107629735
prosociality proportions:,19,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.51440329218107,0.5083612040133779,0.5104712041884817,0.49690721649484537,0.517799352750809,0.5241116751269036,0.5137795275590551,0.5128006206361521,0.514760147601476,0.5106589147286822,0.4973363774733638,0.4921733895243829,0.4819248264304525,0.47467991591821135,0.4653875671527245,0.46350500185253796,0.4617130451943951,0.4573643410852713,0.4534750509164969,0.44657702966232166,0.44134495641344956,0.4366746194428576,0.4336560752761489,0.430829601383408,0.42577411006750276,0.42230049727681745,0.41766407280560564,0.4137709073984215,0.4097936261899158,0.4063526323853682
population counts:,19,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,190,243,299,382,485,618,788,1016,1289,1626,2064,2628,3322,4177,5233,6515,8097,10134,12642,15712,19486,24090,29759,36665,45106,55257,67568,82631,100981,123223,150111
groups counts:,19,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,20,25,32,41,53,67,85,108,138,174,219,275,342,426,533,665,826,1025,1267,1566,1929,2374,2908,3556,4349,5314,6485,7900
standard deviations in prosocial proportions,19,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.10380569959640011,0.13322862361431109,0.097938115271325066,0.079235767092289841,0.14401046437816772,0.10940010099784163,0.11669734651548022,0.11799532709814568,0.11843531014887347,0.11267287090499692,0.10845472500340754,0.11022806072446051,0.10512580043850261,0.11841473336671848,0.10804249422821159,0.11798275699158363,0.11709291728937782,0.1156287895333671,0.11501722977793206,0.11766209546557269,0.11434192165459209,0.11477991767229126,0.11632996266505621,0.11406860359837732,0.11348360220922395,0.11383543361227126,0.11028879448822082,0.11364296232011098,0.1145071985217358,0.1124478026037042,0.11407437106921539
prosociality proportions:,19,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.531578947368421,0.5080645161290323,0.5015673981191222,0.47743467933491684,0.4774436090225564,0.46439169139465875,0.47248803827751196,0.4597918637653737,0.45976154992548435,0.46049528301886794,0.45800093852651336,0.44819903453397697,0.4357919482809286,0.43074403369209174,0.4323720930232558,0.426979646412123,0.4246362985928929,0.41981584500287744,0.4158499884250328,0.41459019449450074,0.40948189637927584,0.40674547141646833,0.4023014734645977,0.39845486294846016,0.39565076972763485,0.39074622160732736,0.38671100138427067,0.38256551338244893,0.3778214684520458,0.3740385669752651,0.3704065877509007
population counts:,19,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,190,248,319,421,532,674,836,1057,1342,1696,2131,2693,3403,4274,5375,6731,8386,10426,12959,16093,19996,24787,30676,37796,46445,57101,70073,85784,104777,127674,155440
groups counts:,19,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,13,16,22,28,35,44,55,70,89,112,141,179,224,282,354,441,548,682,847,1052,1304,1614,1989,2444,3005,3688,4514,5514,6719,8181
standard deviations in prosocial proportions,19,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.10110196164367656,0.08618538432211241,0.081872878797245641,0.096006441967913719,0.10038368363021571,0.10908543688319082,0.12469486118682258,0.11378746941663184,0.11308665606605577,0.123671624095058,0.099654988371967818,0.11407843053855313,0.11195461511804336,0.11697600964693045,0.1106312393410608,0.11730998314373553,0.11210029465642415,0.11510354849729415,0.1104077639178304,0.11521964576065284,0.11221966890918292,0.11393188845261892,0.11530568573748477,0.11527725834322754,0.1105128052437451,0.11261151782393711,0.11391694940947239,0.11349753591108808,0.11083385269243869,0.11073126189257283,0.11146824873900751
prosociality proportions:,20,0.0,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5252525252525253,0.517948717948718,0.5078534031413613,0.5052631578947369,0.5026455026455027,0.5026455026455027,0.5,0.4946236559139785,0.4918918918918919,0.4918918918918919,0.47191011235955055,0.47191011235955055,0.47191011235955055,0.46285714285714286,0.46285714285714286,0.46285714285714286,0.45348837209302323,0.45348837209302323,0.4437869822485207,0.43373493975903615,0.4268292682926829,0.4268292682926829,0.4233128834355828,0.41975308641975306,0.4161490683229814,0.4161490683229814,0.4050632911392405,0.3974358974358974,0.3974358974358974,0.3935483870967742
population counts:,20,0.0,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,198,195,191,190,189,189,188,186,185,185,178,178,178,175,175,175,172,172,169,166,164,164,163,162,161,161,158,156,156,155
groups counts:,20,0.0,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7
standard deviations in prosocial proportions,20,0.0,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.10049875621120889,0.13053381801333419,0.062789449794739161,0.13550049062179648,0.12579794930853314,0.10066824121926164,0.15407639977313267,0.089791337293529852,0.10737482238277944,0.097835681107387537,0.13396852562306852,0.1159960262012743,0.11501038190287508,0.07162796336188533,0.088068909134454226,0.08397346133030488,0.13386241752410133,0.095739468846145162,0.10133036317913097,0.10691543871309225,0.08046949817200566,0.074339852639591586,0.083976577793536164,0.14400057033695951,0.080379185689228611,0.10648899358134745,0.12187563593647682,0.089627839843776425,0.072881774365951682,0.10307580697701124,0.093214744381809017
prosociality proportions:,20,0.05,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5297029702970297,0.5240384615384616,0.5165876777251185,0.5117370892018779,0.5023041474654378,0.4931506849315068,0.48878923766816146,0.47577092511013214,0.4605263157894737,0.45217391304347826,0.43776824034334766,0.4345991561181435,0.43333333333333335,0.42436974789915966,0.4166666666666667,0.4112903225806452,0.40551181102362205,0.40540540540540543,0.4037735849056604,0.40298507462686567,0.40860215053763443,0.3964285714285714,0.3916083916083916,0.3951890034364261,0.3877551020408163,0.3841059602649007,0.3782894736842105,0.3704918032786885,0.35947712418300654,0.3548387096774194
population counts:,20,0.05,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,202,208,211,213,217,219,223,227,228,230,233,237,240,238,240,248,254,259,265,268,279,280,286,291,294,302,304,305,306,310
groups counts:,20,0.05,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,10,11,11,11,11,11,11,12,11,12,12,12,12,13,13,13,14,14,14,14,15,15,15,15,15
standard deviations in prosocial proportions,20,0.05,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.11661903789690602,0.13673053095500687,0.11153459546882556,0.10935021233627495,0.08008189994514979,0.086623636233442089,0.11342404407401756,0.092914391176122671,0.11870000409775838,0.11749678569922879,0.06657383765900303,0.11729878109160802,0.087087081277345088,0.11785113019775792,0.078398639698740225,0.082495791138430544,0.087273399128916962,0.099086901723213994,0.10687651826456732,0.093423470428184843,0.083264674046050022,0.0893421958653801,0.069344599424812858,0.11601731189665236,0.10167749946270004,0.11644382835798428,0.090953073489703939,0.15067162982882135,0.094046781859511333,0.075287305586427364,0.12410363926131963
prosociality proportions:,20,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5265700483091788,0.514018691588785,0.509090909090909,0.5109170305676856,0.5125,0.5060728744939271,0.5133079847908745,0.5107913669064749,0.5068493150684932,0.4798657718120805,0.4919614147909968,0.4766355140186916,0.47368421052631576,0.4642857142857143,0.4595375722543353,0.4586894586894587,0.456,0.45478036175710596,0.44472361809045224,0.4393203883495146,0.425531914893617,0.41002277904328016,0.41150442477876104,0.4104803493449782,0.39828693790149894,0.3877551020408163,0.3929273084479371,0.3870967741935484,0.38661710037174724,0.3736654804270463
population counts:,20,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,207,214,220,229,240,247,263,278,292,298,311,321,323,336,346,351,375,387,398,412,423,439,452,458,467,490,509,527,538,562
groups counts:,20,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,11,12,12,13,13,14,14,15,16,16,16,17,17,18,19,19,20,21,21,22,22,23,24,25,26,26,28
standard deviations in prosocial proportions,20,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.13453624047073709,0.086090773693774783,0.10764802854273277,0.13787046261911912,0.08470645856861253,0.073950997288745199,0.087847320252156857,0.1109460863089628,0.099434758138351023,0.11740016539093649,0.10185464923750459,0.089891454938441528,0.1136000637754923,0.12285566845160874,0.059523809523809534,0.12790374222954654,0.14220894300653344,0.1084030016760366,0.095018543927897714,0.092483580193721188,0.082914850593724124,0.10547984112622837,0.12219455805793306,0.1149891138273315,0.073180982721466725,0.10799825568624286,0.10083733703626041,0.096111046885013859,0.10896146844065781,0.090362298739446109,0.11007892001253426
prosociality proportions:,20,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5299539170506913,0.5260869565217391,0.51171875,0.5126353790613718,0.5102040816326531,0.5032894736842105,0.4857142857142857,0.4824561403508772,0.4738292011019284,0.46632124352331605,0.46208530805687204,0.46593406593406594,0.4492753623188406,0.4500978473581213,0.4436229205175601,0.4391080617495712,0.4318181818181818,0.43164362519201227,0.4279475982532751,0.43232044198895025,0.418086500655308,0.41132075471698115,0.41120381406436235,0.40454545454545454,0.4038876889848812,0.3987603305785124,0.3930693069306931,0.3873106060606061,0.3806970509383378,0.3784013605442177
population counts:,20,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,217,230,256,277,294,304,315,342,363,386,422,455,483,511,541,583,616,651,687,724,763,795,839,880,926,968,1010,1056,1119,1176
groups counts:,20,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,14,15,15,17,18,19,21,22,24,25,27,29,30,32,34,36,38,39,41,44,46,48,50,52,55,58
standard deviations in prosocial proportions,20,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.084261497731763571,0.12613607345716824,0.096876888178004258,0.077443784888692899,0.090162876469090422,0.1226377984851697,0.057504148852918123,0.12319751055195084,0.12018161500616099,0.10922306176207711,0.086402395575694763,0.12484367876756189,0.078972670523446073,0.11845084382560658,0.082709008247901714,0.10395834314528249,0.12214767791435238,0.11194643488380841,0.097759787800285269,0.11500853165556406,0.11348134839219445,0.11651649019283168,0.10896869844353288,0.11024175255459095,0.09642365197998376,0.098326807421698734,0.094198178640847202,0.11064318249309149,0.096718937348622677,0.089587758817053997,0.10767545465344706
prosociality proportions:,20,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5353982300884956,0.5502008032128514,0.5461254612546126,0.5478547854785478,0.5251572327044025,0.521865889212828,0.5185185185185185,0.5109489051094891,0.5110619469026548,0.5070993914807302,0.5091575091575091,0.49581239530988275,0.4907120743034056,0.49506346967559944,0.4860927152317881,0.4822954822954823,0.48040313549832026,0.47173689619732784,0.47058823529411764,0.4646374216651746,0.4661716171617162,0.4662576687116564,0.4673758865248227,0.4675834970530452,0.45614035087719296,0.45148625911385304,0.4411001556824079,0.43307839388145314,0.42838254737769943,0.4299297230260438
population counts:,20,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,226,249,271,303,318,343,378,411,452,493,546,597,646,709,755,819,893,973,1037,1117,1212,1304,1410,1527,1653,1783,1927,2092,2269,2419
groups counts:,20,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,15,15,17,18,20,22,24,27,29,32,35,37,40,44,48,51,55,60,65,70,76,82,89,96,104,113,120
standard deviations in prosocial proportions,20,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.10770329614269007,0.09731646022915337,0.084774016731687246,0.11708096604081941,0.1133208832252728,0.11293327927488152,0.10264778403942168,0.085314896807392057,0.073718357676384808,0.1188404829221813,0.11682410113746206,0.11460540834428365,0.11205293497045637,0.090961183223324388,0.12390498674468611,0.1060409010361056,0.096704484744061958,0.11800580892645571,0.1260689737602684,0.1080363748271756,0.11044714568869485,0.11000856033023507,0.10984470368387084,0.11905716676970754,0.11084551385332383,0.096219646080643817,0.095033634177323967,0.099425947430355349,0.12186589924034241,0.11059068114160905,0.11344331703717979
prosociality proportions:,20,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5,0.508130081300813,0.4946236559139785,0.47419354838709676,0.45294117647058824,0.45382585751978893,0.4426605504587156,0.4345991561181435,0.42217898832684825,0.4112478031634446,0.41205211726384366,0.3924812030075188,0.3908205841446453,0.3811944091486658,0.37891077636152953,0.37351991388589884,0.37635467980295567,0.3761220825852783,0.36820428336079075,0.3584905660377358,0.34375,0.3420884048686739,0.3384253819036428,0.33024017467248906,0.3229591836734694,0.31581462016244627,0.31382978723404253,0.30689797604295743,0.30344027831465015,0.2988755894087777
population counts:,20,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,218,246,279,310,340,379,436,474,514,569,614,665,719,787,863,929,1015,1114,1214,1325,1440,1561,1702,1832,1960,2093,2256,2421,2587,2757
groups counts:,20,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,12,13,15,17,18,21,23,25,28,30,33,35,39,43,46,50,55,60,66,72,78,85,91,98,104,112,121,129,137
standard deviations in prosocial proportions,20,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.064031242374328501,0.12473412063588951,0.11683846410485485,0.082209278063513261,0.10757408809433287,0.091507936388847327,0.09203345918941247,0.080017724703854501,0.090902530334991474,0.086522643281707001,0.096406635557026069,0.076638933167793424,0.10995813022454827,0.10608088319069657,0.10094021598738145,0.11012513704100388,0.13318593927694794,0.10935390548119867,0.10542201959316146,0.10580466487874389,0.11469247435574924,0.10799225152245363,0.1084696769616191,0.094616176673734509,0.11052349794519081,0.10256117322064348,0.10155598951577233,0.10974257178711838,0.11385517401516881,0.11083328030935902,0.094756813254108271
prosociality proportions:,20,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5309734513274337,0.5234375,0.5259515570934256,0.5147058823529411,0.5163727959697733,0.5176991150442478,0.5119047619047619,0.5,0.48748159057437407,0.4798962386511025,0.4661214953271028,0.4607329842931937,0.44465116279069766,0.4469135802469136,0.44540853217642806,0.4429657794676806,0.43661971830985913,0.43140243902439024,0.4244935543278085,0.42597187758478083,0.42115027829313545,0.41910785619174434,0.41400709219858156,0.4134819532908705,0.4065309985802177,0.40300084530853764,0.40090685811449084,0.39670124128549566,0.38981751265143383,0.3843180563224738
population counts:,20,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,226,256,289,340,397,452,504,584,679,771,856,955,1075,1215,1383,1578,1775,1968,2172,2418,2695,3004,3384,3768,4226,4732,5293,5881,6521,7244
groups counts:,20,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,17,19,22,25,29,33,38,42,47,53,60,69,78,88,98,108,120,134,150,169,188,211,236,264,294,326,362
standard deviations in prosocial proportions,20,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.16155494421403513,0.090972972813771938,0.11521047234498738,0.12678865137557135,0.088724136052931502,0.13087939110584726,0.092282769853796826,0.14696166992213941,0.091816619720465883,0.1192093003269894,0.095090263348461448,0.09675135374100742,0.11558083538426411,0.12096512988827701,0.11036544006296657,0.11360214466759475,0.11098123674031571,0.10401373211363545,0.11747405123748345,0.11272663708791385,0.12296798222938007,0.10804111592688456,0.097684061458038138,0.1081522641006967,0.10925054621287164,0.1106489789971915,0.1137984422094183,0.10810431533103604,0.10855684038880158,0.099640014079104389,0.1120814845034383
prosociality proportions:,20,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5154185022026432,0.5074626865671642,0.5194805194805194,0.4986225895316804,0.49528301886792453,0.48897795591182364,0.4939759036144578,0.4804630969609262,0.46824408468244083,0.47071583514099785,0.4567901234567901,0.45098039215686275,0.4431736954967834,0.4343497199751089,0.43902439024390244,0.4299812030075188,0.42013311148086524,0.4169085631349782,0.41191381495564006,0.4064066852367688,0.40153389411182583,0.3969716919025675,0.3943498452012384,0.38919288645690836,0.3841730972915721,0.3788794840790004,0.37021430291355645,0.36399742378703304,0.3602955286893111,0.3561444130006003
population counts:,20,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,200,227,268,308,363,424,499,581,691,803,922,1053,1224,1399,1607,1845,2128,2404,2756,3156,3590,4042,4557,5168,5848,6609,7443,8306,9316,10422,11661
groups counts:,20,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,15,18,21,24,29,34,40,46,52,61,69,80,92,106,120,137,157,179,202,227,258,292,330,372,415,465,521,583
