dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
population counts:,10,0.0,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,94,88,84,82,79,78,74,71,71,71,70,69,68,67,66,66,66,66,66,64,61,59,59,59,59,58,58,57,57,56
groups counts:,10,0.0,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
standard deviations in prosocial proportions,10,0.0,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.16763054614240211,0.19659378789014728,0.070965886345436324,0.18030263241616398,0.061730803888823044,0.073974058401017562,0.12571826583088044,0.18336080281999859,0.14718360069098377,0.13099512736544677,0.11441845891697015,0.13850513878332368,0.099994898349612796,0.11079500489131468,0.17299822949801544,0.097017033900497707,0.097017033900497707,0.097017033900497707,0.1429391080614637,0.097017033900497707,0.17474236578039901,0.16115543546578032,0.038747611674377042,0.038747611674377042,0.046945252681302028,0.1130388330520878,0.1457541107129241,0.079368490022477534,0.083209274046945336,0.12725468847633978,0.10709452755801389
prosociality proportions:,10,0.05,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5,0.4835164835164835,0.4777777777777778,0.4659090909090909,0.4659090909090909,0.45977011494252873,0.4659090909090909,0.44047619047619047,0.4268292682926829,0.4268292682926829,0.4050632911392405,0.41975308641975306,0.4050632911392405,0.3815789473684211,0.37333333333333335,0.3561643835616438,0.3380281690140845,0.3188405797101449,0.3088235294117647,0.27692307692307694,0.27692307692307694,0.265625,0.265625,0.22950819672131148,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.1896551724137931,0.1896551724137931,0.1896551724137931
population counts:,10,0.05,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,94,91,90,88,88,87,88,84,82,82,79,81,79,76,75,73,71,69,68,65,65,64,64,61,60,60,60,58,58,58
groups counts:,10,0.05,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,8,8,8,8,8,8,8,7,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5
standard deviations in prosocial proportions,10,0.05,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.12688577540449519,0.17455761274527634,0.11814296175526015,0.11331154474650633,0.1153283132396843,0.13203352316616193,0.16663524152774006,0.18428721295712336,0.14229523493180479,0.11087555379682242,0.10429193569610101,0.083760920220300211,0.13692592405270065,0.19419698223008797,0.19702629889364032,0.14311664741772373,0.1640995300414495,0.13841987111142054,0.11010216846763456,0.20868504135431593,0.08808752638635535,0.10633082460316819,0.076240882578237107,0.11338355717496792,0.096459357832709106,0.089752746785575058,0.06871842709362766,0.16749792701868149,0.10534389876223452,0.066975866985758623,0.11026306302218333
prosociality proportions:,10,0.1,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.4891304347826087,0.4891304347826087,0.4659090909090909,0.45977011494252873,0.43373493975903615,0.4268292682926829,0.43373493975903615,0.43373493975903615,0.41975308641975306,0.4050632911392405,0.41975308641975306,0.41975308641975306,0.4050632911392405,0.38961038961038963,0.38961038961038963,0.36486486486486486,0.37333333333333335,0.3561643835616438,0.3561643835616438,0.3380281690140845,0.3472222222222222,0.3472222222222222,0.3472222222222222,0.3561643835616438,0.3561643835616438,0.3561643835616438,0.3472222222222222,0.37333333333333335,0.36486486486486486,0.36486486486486486
population counts:,10,0.1,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,92,92,88,87,83,82,83,83,81,79,81,81,79,77,77,74,75,73,73,71,72,72,72,73,73,73,72,75,74,74
groups counts:,10,0.1,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,8,8,8,8,8,8,8,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
standard deviations in prosocial proportions,10,0.1,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.11874342087037916,0.13700187339948261,0.18419878093757261,0.11532831323968432,0.098228103568065037,0.11552409322605599,0.13150432855899483,0.11494137025040775,0.16903576202382506,0.13395119840344472,0.13260998762979753,0.24962782214083601,0.098726393768061235,0.14935849154390482,0.13496499799238004,0.11615937545453453,0.13666633071248099,0.15876059002531037,0.18855783286110686,0.10684137039586043,0.12107908593045887,0.083944740837362669,0.1566106690802348,0.11513849485351431,0.15319171364678572,0.061930488402942158,0.1486545040645626,0.15781224820629883,0.10989192624055157,0.13947592437229983,0.10666758025133023
prosociality proportions:,10,0.15,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.53,0.5346534653465347,0.5154639175257731,0.5154639175257731,0.5052631578947369,0.4891304347826087,0.5052631578947369,0.4891304347826087,0.4777777777777778,0.4835164835164835,0.4777777777777778,0.4659090909090909,0.45977011494252873,0.47191011235955055,0.45977011494252873,0.45348837209302323,0.45977011494252873,0.44047619047619047,0.45348837209302323,0.4268292682926829,0.41975308641975306,0.41975308641975306,0.41975308641975306,0.4125,0.4050632911392405,0.41975308641975306,0.4125,0.38961038961038963,0.38961038961038963,0.41975308641975306
population counts:,10,0.15,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,100,101,97,97,95,92,95,92,90,91,90,88,87,89,87,86,87,84,86,82,81,81,81,80,79,81,80,77,77,81
groups counts:,10,0.15,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,7,7,8
standard deviations in prosocial proportions,10,0.15,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.12688577540449519,0.12688577540449519,0.15341834988893807,0.12999336785449661,0.1727006890760607,0.14380376385096572,0.14839205511145809,0.1463984524749232,0.1812674037044455,0.16178021976178927,0.19432306325541512,0.1872477727372524,0.14685054526500096,0.058740218106000372,0.12435266266045052,0.037206148963056573,0.19487228282023653,0.092143606478561652,0.16380988274811262,0.12633072658438579,0.12203085235144361,0.15752475864694049,0.14937887931959073,0.2007700825149451,0.16153559979150106,0.096835772546612714,0.14937887931959076,0.078062474979979979,0.12591376253029424,0.17995333065650673,0.16201453230400645
prosociality proportions:,10,0.2,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5392156862745098,0.5523809523809524,0.5688073394495413,0.5648148148148148,0.5607476635514018,0.5523809523809524,0.5566037735849056,0.5765765765765766,0.584070796460177,0.5803571428571429,0.6050420168067226,0.5982905982905983,0.6016949152542372,0.626984126984127,0.6328125,0.6384615384615384,0.626984126984127,0.6356589147286822,0.6299212598425197,0.6412213740458015,0.6328125,0.6384615384615384,0.6439393939393939,0.6618705035971223,0.656934306569343,0.6518518518518519,0.6439393939393939,0.6594202898550725,0.6492537313432836,0.6356589147286822
population counts:,10,0.2,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,102,105,109,108,107,105,106,111,113,112,119,117,118,126,128,130,126,129,127,131,128,130,132,139,137,135,132,138,134,129
groups counts:,10,0.2,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,12,12,13,12,12,12,13,12,13,13,13,13,13,13,13,13,12
standard deviations in prosocial proportions,10,0.2,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.19,0.15849498779780005,0.12928602412116266,0.10993987838588931,0.15715444842942572,0.12230905171830662,0.16499686949196568,0.1727296650552031,0.15058567899412065,0.099207983004447137,0.1097276683028281,0.16880152644724522,0.12189452287946226,0.13903469643848701,0.1577268360835804,0.14518598945324229,0.1688807569238473,0.12715542935304713,0.12140845841252033,0.15878036068253426,0.15379846686236234,0.16420181483871274,0.14955555457864292,0.12971603860897279,0.1823633569434788,0.10855615752635542,0.17586543653547335,0.14294157889763751,0.098001947084502689,0.18148705727552855,0.11507922371941906
prosociality proportions:,10,0.25,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.53,0.5480769230769231,0.5727272727272728,0.5727272727272728,0.6016949152542372,0.5982905982905983,0.5948275862068966,0.6083333333333333,0.6356589147286822,0.6492537313432836,0.6642857142857143,0.6866666666666666,0.6948051948051948,0.7025316455696202,0.7251461988304093,0.7374301675977654,0.7431693989071039,0.7486631016042781,0.7626262626262627,0.780373831775701,0.7947598253275109,0.803347280334728,0.8065843621399177,0.8149606299212598,0.8112449799196787,0.8206106870229007,0.833922261484099,0.8433333333333334,0.8540372670807453,0.8605341246290801
population counts:,10,0.25,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,100,104,110,110,118,117,116,120,129,134,140,150,154,158,171,179,183,187,198,214,229,239,243,254,249,262,283,300,322,337
groups counts:,10,0.25,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,11,11,11,11,12,12,13,14,15,15,15,17,17,18,18,19,21,22,23,24,25,24,26,28,30,32,33
standard deviations in prosocial proportions,10,0.25,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.089999999999999983,0.13453624047073709,0.07902295931672991,0.1212878551284212,0.11354541815269814,0.10929732537594454,0.15153969247786009,0.1192261549873091,0.10374916331657275,0.13488252889973376,0.14495611211276282,0.12876968840942821,0.13097921802925666,0.12693461582332408,0.13108854142638329,0.12180310996798237,0.082644113355942267,0.14959387935996951,0.12850136479829699,0.13949645681448089,0.14423577207757823,0.15040016744719487,0.098195692565093515,0.13303168357121725,0.10033069288051538,0.13691754085423857,0.1030543617555552,0.10027159946011516,0.11455226851626389,0.1048891952735074,0.11228320311352029
prosociality proportions:,10,0.3,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5523809523809524,0.5877192982456141,0.5877192982456141,0.6115702479338843,0.6356589147286822,0.6518518518518519,0.6758620689655173,0.6866666666666666,0.6866666666666666,0.7098765432098766,0.7431693989071039,0.7526315789473684,0.7761904761904762,0.7901785714285714,0.8016877637130801,0.8156862745098039,0.8290909090909091,0.8395904436860068,0.8517350157728707,0.858433734939759,0.8729729729729729,0.8853658536585366,0.8922018348623854,0.9010526315789473,0.9111531190926276,0.918825561312608,0.9278033794162827,0.9354395604395604,0.9430992736077481,0.9487459105779716
population counts:,10,0.3,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,105,114,114,121,129,135,145,150,150,162,183,190,210,224,237,255,275,293,317,332,370,410,436,475,529,579,651,728,826,917
groups counts:,10,0.3,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,11,12,12,13,14,15,15,16,18,19,21,22,23,25,27,29,31,33,37,41,43,47,52,57,65,72,82,91
standard deviations in prosocial proportions,10,0.3,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.10999999999999997,0.19091125539898512,0.13600503813534573,0.14934686939605313,0.15675046114990246,0.14185087683209752,0.13588044210779796,0.15038181573681339,0.12578641509408808,0.13597385369580761,0.18597520495889805,0.083931127964563548,0.15344610249592897,0.12688488185213551,0.12341543990929547,0.14743983695955742,0.11706267304947211,0.12689538418193527,0.11324123282768862,0.096559790933040374,0.10763350160784799,0.091971348795532745,0.11166364041228875,0.10046621962506581,0.097479736405501963,0.097673778471150247,0.071792660004624365,0.08130963826136689,0.081389950537928649,0.061915453919072161,0.059600101540355235
prosociality proportions:,10,0.35,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5480769230769231,0.5607476635514018,0.5727272727272728,0.6016949152542372,0.6209677419354839,0.6492537313432836,0.6802721088435374,0.6948051948051948,0.7218934911242604,0.7388888888888889,0.7602040816326531,0.780373831775701,0.8057851239669421,0.8297101449275363,0.8503184713375797,0.8676056338028169,0.8797953964194374,0.8971553610503282,0.9131238447319778,0.9246794871794872,0.9347222222222222,0.9452852153667055,0.9522842639593908,0.958185053380783,0.9648991784914115,0.9696578437701743,0.9743169398907103,0.9779031499764927,0.9809098294069862,0.9838709677419355
population counts:,10,0.35,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,104,107,110,118,124,134,147,154,169,180,196,214,242,276,314,355,391,457,541,624,720,859,985,1124,1339,1549,1830,2127,2462,2914
groups counts:,10,0.35,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,11,12,13,14,15,16,18,19,21,24,27,31,35,39,45,54,62,72,85,98,112,133,154,183,212,246,291
standard deviations in prosocial proportions,10,0.35,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.078102496759066525,0.10034650710215728,0.17115069962892665,0.18136306675690914,0.19054919387708563,0.14355410955157644,0.16400949628342512,0.14694275776541876,0.1403210277088347,0.10186788559552262,0.082589270818436158,0.12659458865451315,0.081403700595969949,0.1235609311999884,0.093543328314956778,0.11295386760812996,0.10963869887395673,0.10872470561593352,0.087698642711710059,0.079439162590027312,0.079578118082572369,0.085244293100317503,0.067362191092726093,0.057320579951418267,0.053981849722947409,0.055782755252737806,0.058016804022645301,0.050640143554986194,0.046428824419332257,0.043186810839027374,0.042031298560606604
prosociality proportions:,10,0.4,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5523809523809524,0.5765765765765766,0.6083333333333333,0.6328125,0.6356589147286822,0.6713286713286714,0.6887417218543046,0.7267441860465116,0.7513227513227513,0.7892376681614349,0.8104838709677419,0.833922261484099,0.8526645768025078,0.8739946380697051,0.8878281622911695,0.9089147286821705,0.9225700164744646,0.9345403899721448,0.9461626575028637,0.9556603773584905,0.9632525410476935,0.9692005242463958,0.9748124330117899,0.9796536796536797,0.9833804809052333,0.9862933799941674,0.9889981273408239,0.9910390848427073,0.992802450229709,0.9941600397614314
population counts:,10,0.4,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,105,111,120,128,129,143,151,172,189,223,248,283,319,373,419,516,607,718,873,1060,1279,1526,1866,2310,2828,3429,4272,5245,6530,8048
groups counts:,10,0.4,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,12,12,14,15,17,18,22,24,28,31,37,41,51,60,71,87,106,127,152,186,231,282,342,427,524,653,804
standard deviations in prosocial proportions,10,0.4,0.17,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.10999999999999999,0.13084594436597868,0.13651631823006113,0.13202482931462384,0.12361259426891601,0.095406433281401026,0.13436538368671119,0.15106113795839612,0.11934841735577457,0.16198820813106402,0.12428334278205215,0.117753083048781,0.11396936366530963,0.1134681377070085,0.11014059919217367,0.094643434834267987,0.11110675796391828,0.082162016028512849,0.098736279024007167,0.06524511053968779,0.072788383739472939,0.058309648125271153,0.053872788176615498,0.051391212960668044,0.04435064406879894,0.04089714943796572,0.037558416485573058,0.032760109508282356,0.02988027993045082,0.02756508422664624,0.023984988973254233
prosociality proportions:,10,0.0,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5104166666666666,0.4835164835164835,0.47191011235955055,0.4470588235294118,0.4050632911392405,0.3974358974358974,0.3815789473684211,0.36486486486486486,0.3561643835616438,0.3380281690140845,0.3188405797101449,0.3088235294117647,0.29850746268656714,0.27692307692307694,0.27692307692307694,0.27692307692307694,0.265625,0.25396825396825395,0.24193548387096775,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.2033898305084746
population counts:,10,0.0,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,96,91,89,85,79,78,76,74,73,71,69,68,67,65,65,65,64,63,62,60,60,60,60,59,59,59,59,59,59,59
groups counts:,10,0.0,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5
standard deviations in prosocial proportions,10,0.0,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.15524174696260024,0.15493118825653596,0.10356368176142459,0.18802535827258873,0.18701383251973369,0.19802533353216761,0.13454779452744633,0.1371344940385901,0.14674750017481072,0.11601408537208985,0.10995330123904791,0.14190930624471834,0.15829224733953084,0.064083724951765259,0.10253893524659775,0.16628744736604489,0.13690968113948457,0.12601288432382879,0.13549385911762146,0.1210225790770658,0.10671873729054747,0.14624940645653536,0.10671873729054748,0.13437096247164251,0.038747611674377042,0.10845775859498957,0.098263153739945222,0.094790862543133653,0.078787878787878796,0.094790862543133653,0.13540064007726602
prosociality proportions:,10,0.05,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5204081632653061,0.4835164835164835,0.4777777777777778,0.4659090909090909,0.43373493975903615,0.43373493975903615,0.4050632911392405,0.3815789473684211,0.3561643835616438,0.3561643835616438,0.3561643835616438,0.3472222222222222,0.3561643835616438,0.36486486486486486,0.3561643835616438,0.3380281690140845,0.3380281690140845,0.29850746268656714,0.29850746268656714,0.29850746268656714,0.29850746268656714,0.2878787878787879,0.27692307692307694,0.265625,0.265625,0.27692307692307694,0.27692307692307694,0.265625,0.27692307692307694,0.2878787878787879
population counts:,10,0.05,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,98,91,90,88,83,83,79,76,73,73,73,72,73,74,73,71,71,67,67,67,67,66,65,64,64,65,65,64,65,66
groups counts:,10,0.05,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
standard deviations in prosocial proportions,10,0.05,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.16155494421403513,0.13111095547141779,0.12897688646070599,0.091624569458170227,0.13203352316616193,0.14594643390726589,0.15452874241190523,0.12954504768350653,0.13758880663011977,0.17699540650756029,0.088005581018687884,0.12678145311029382,0.14072793430113006,0.15233052097387456,0.057583894227000956,0.14504813352456841,0.094582553018353888,0.17833396253269476,0.064083724951765259,0.11122583608861233,0.17442988744512497,0.072356306979264665,0.16939908920452953,0.16980516031662909,0.087617165423036131,0.12625858579393731,0.13690968113948454,0.13989534327741962,0.11228489280999333,0.053461450801143492,0.081593406168704599
prosociality proportions:,10,0.1,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5104166666666666,0.5,0.4946236559139785,0.4946236559139785,0.4777777777777778,0.4470588235294118,0.45348837209302323,0.4659090909090909,0.45348837209302323,0.43373493975903615,0.4470588235294118,0.4470588235294118,0.43373493975903615,0.4125,0.4125,0.4050632911392405,0.4050632911392405,0.38961038961038963,0.38961038961038963,0.3815789473684211,0.3472222222222222,0.3380281690140845,0.3472222222222222,0.3380281690140845,0.32857142857142857,0.32857142857142857,0.29850746268656714,0.29850746268656714,0.3088235294117647,0.265625
population counts:,10,0.1,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,96,94,93,93,90,85,86,88,86,83,85,85,83,80,80,79,79,77,77,76,72,71,72,71,70,70,67,67,68,64
groups counts:,10,0.1,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6
standard deviations in prosocial proportions,10,0.1,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.25317977802344327,0.07770559420976525,0.13656177150650992,0.16050756143505762,0.1641468530567424,0.12272623352430287,0.14388356173949465,0.18479103677594125,0.15372442339168957,0.14885496157930667,0.076457936904565232,0.11917740613149541,0.13391263187319785,0.17275343701356569,0.092702481088695776,0.11659223816361018,0.11871263377317826,0.14565829112954515,0.10550699226799946,0.13496499799238004,0.16090274926446579,0.15552998635989498,0.075704372165141171,0.091519287934794122,0.092673053376162454,0.13850513878332368,0.10301575072754256,0.12614261973747509,0.072356306979264665,0.1320637057069988,0.11056454181307897
prosociality proportions:,10,0.15,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5436893203883495,0.5204081632653061,0.5154639175257731,0.5392156862745098,0.5104166666666666,0.4891304347826087,0.4835164835164835,0.4835164835164835,0.5,0.5,0.4835164835164835,0.4835164835164835,0.47191011235955055,0.47191011235955055,0.45348837209302323,0.43373493975903615,0.43373493975903615,0.4125,0.4125,0.4125,0.4125,0.44047619047619047,0.4125,0.3974358974358974,0.4050632911392405,0.4125,0.4125,0.4125,0.3974358974358974,0.3974358974358974
population counts:,10,0.15,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,103,98,97,102,96,92,91,91,94,94,91,91,89,89,86,83,83,80,80,80,80,84,80,78,79,80,80,80,78,78
groups counts:,10,0.15,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,9,9,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,7,7,8,8,8,7,7
standard deviations in prosocial proportions,10,0.15,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.13453624047073709,0.11562264069516105,0.11626258238333866,0.11936299997351472,0.15036044846571159,0.14398103243217375,0.12604020813991162,0.13732173703867889,0.15264895645815765,0.19548521149037748,0.21337293020950235,0.19021036153303292,0.13327210103006579,0.1721272097693308,0.10644882951815451,0.20133849627591002,0.047401485487759555,0.18910128905076548,0.16153559979150106,0.10532687216470447,0.15360257159305635,0.13635890143294643,0.0690475342316514,0.12686114456365274,0.12391656741530167,0.10311530198227307,0.14523687548277811,0.092702481088695776,0.14523687548277814,0.17552497777240947,0.052753496133999739
prosociality proportions:,10,0.2,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5204081632653061,0.5346534653465347,0.5204081632653061,0.53,0.5346534653465347,0.5523809523809524,0.5688073394495413,0.5436893203883495,0.5566037735849056,0.5688073394495413,0.5648148148148148,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5803571428571429,0.591304347826087,0.6050420168067226,0.5877192982456141,0.591304347826087,0.5648148148148148,0.5648148148148148,0.5436893203883495,0.5392156862745098,0.5523809523809524,0.5607476635514018,0.5392156862745098,0.5436893203883495,0.5392156862745098,0.5566037735849056,0.5480769230769231
population counts:,10,0.2,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,98,101,98,100,101,105,109,103,106,109,108,110,110,110,112,115,119,114,115,108,108,103,102,105,107,102,103,102,106,104
groups counts:,10,0.2,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,10,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10
standard deviations in prosocial proportions,10,0.2,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.1734935157289747,0.10845305479975391,0.21616683180718016,0.13111095547141779,0.22825424421026655,0.17014578095521354,0.14749982490534502,0.17647606538251176,0.16068037160207782,0.12611158642807155,0.16554692725619205,0.10570503166362644,0.16564424689353272,0.16006197146962736,0.10523488093445657,0.12790975064401816,0.11929487983977609,0.13978429429332875,0.16016861547604153,0.10093477448444313,0.1486050842817303,0.15240496293517716,0.16456554372595189,0.25679042488778586,0.137882450833795,0.13106367136019509,0.13977845516718812,0.10420894458841526,0.17024289890653052,0.067914627984071843,0.19356592829070235
prosociality proportions:,10,0.25,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5436893203883495,0.5436893203883495,0.5607476635514018,0.5765765765765766,0.5877192982456141,0.6050420168067226,0.584070796460177,0.6016949152542372,0.6050420168067226,0.626984126984127,0.6439393939393939,0.6518518518518519,0.6736111111111112,0.6948051948051948,0.718562874251497,0.7251461988304093,0.7267441860465116,0.7403314917127072,0.7445652173913043,0.7602040816326531,0.7718446601941747,0.7740384615384616,0.780373831775701,0.7853881278538812,0.7901785714285714,0.8049792531120332,0.8081632653061225,0.8185328185328186,0.8272058823529411,0.8315412186379928
population counts:,10,0.25,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,103,103,107,111,114,119,113,118,119,126,132,135,144,154,167,171,172,181,184,196,206,208,214,219,224,241,245,259,272,279
groups counts:,10,0.25,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,11,11,11,11,11,11,12,13,13,14,15,16,17,17,18,18,19,20,20,21,21,22,24,24,25,27,27
standard deviations in prosocial proportions,10,0.25,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.1615549442140351,0.14311759021203219,0.19049522238645808,0.16520460642328066,0.15541145970815545,0.099839362816465521,0.12272101161088843,0.12344241649123179,0.15787936229948768,0.10979611781476384,0.085800262424654522,0.12525098280972372,0.099620287454179848,0.14312990489230881,0.12362150831728662,0.16017487860316049,0.1500683783254792,0.1814040581055934,0.16078146193573953,0.084685991590800758,0.12292833544516597,0.094763734040276215,0.10402935853890734,0.14484385302442954,0.11826186972150271,0.12039552443143962,0.12412168468038597,0.10762642852728613,0.12235917863013515,0.12464644645627766,0.11863802514795982
prosociality proportions:,10,0.3,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5392156862745098,0.5346534653465347,0.5523809523809524,0.5566037735849056,0.5727272727272728,0.584070796460177,0.584070796460177,0.5877192982456141,0.6209677419354839,0.626984126984127,0.6384615384615384,0.6412213740458015,0.6666666666666666,0.6713286713286714,0.6845637583892618,0.6948051948051948,0.7006369426751592,0.7374301675977654,0.7552083333333334,0.7626262626262627,0.7813953488372093,0.7892376681614349,0.812,0.8290909090909091,0.8395904436860068,0.8562691131498471,0.8698060941828255,0.8807106598984772,0.8922018348623854,0.9018789144050104
population counts:,10,0.3,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,102,101,105,106,110,113,113,114,124,126,130,131,141,143,149,154,157,179,192,198,215,223,250,275,293,327,361,394,436,479
groups counts:,10,0.3,0.18,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,11,11,11,11,12,12,13,13,14,14,14,15,15,17,19,19,21,22,25,27,29,32,36,39,43,47
